#SusceptibilitySimulation(c: 1, N_neurons: 10000)TimeFrame(t_0: 0, t_end: 1000, dt: 0.005)WhiteNoiseSignal(alpha: 0.1, f_low: 0, f_high: 100)LIFAC(mu: 3.5, D: 0, tau_a: 5, Delta: 0.001)#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0.168,0.974712,0.000444629,0.370363,0.460964
0.169,0.973662,0.000893865,-0.210751,-0.29895
0.17,0.974356,0.000776085,0.57334,-0.154813
0.171,0.9755,0.000643429,0.133648,-0.332043
0.172,0.975405,0.00172366,0.27499,-0.375845
0.173,0.97399,-0.000168702,0.327868,-0.0513556
0.174,0.974326,-0.000101165,-0.00878158,-0.0238192
0.175,0.976233,0.00369275,-0.212735,-0.215005
0.176,0.975773,0.00138843,0.326688,0.0583367
0.177,0.975773,0.000481616,-0.088628,-0.456663
0.178,0.976721,-0.000609797,-0.355637,-0.145575
0.179,0.974222,0.00113259,0.144716,-0.175972
0.18,0.975448,0.000182832,0.311699,0.0689277
0.181,0.97612,0.00104057,-0.225074,-0.121928
0.182,0.974206,0.000639238,-0.132231,0.118619
0.183,0.974361,-0.000101599,-0.151755,-0.292923
0.184,0.974541,0.00174346,0.353294,-0.309093
0.185,0.974148,0.000137039,-0.161057,0.0469518
0.186,0.974814,-0.00165176,-0.449603,-0.0472569
0.187,0.975392,0.00140309,-0.323738,0.169786
0.188,0.97507,0.00192601,-0.0827944,-0.432828
0.189,0.974676,-5.0768e-05,-0.028506,0.0538552
0.19,0.973649,0.00196434,-0.109853,0.0312064
0.191,0.974584,-0.000232175,0.195765,0.180181
0.192,0.974247,0.000971663,0.0967712,-0.0388057
0.193,0.974896,-0.000287345,-0.489013,0.0315981
0.194,0.976204,-0.000333819,-0.200762,-0.372196
0.195,0.974305,0.00168913,0.129484,0.00861587
0.196,0.973484,-0.000659888,0.264438,-0.171922
0.197,0.975074,0.00201374,-0.0875893,0.302705
0.198,0.97548,0.000689565,0.183997,-0.0363889
0.199,0.975476,4.97069e-05,0.427713,-0.165352
0.2,0.975584,-0.00231166,0.0776184,0.00187133
0.201,0.976768,-0.00180928,-0.372622,0.160692
0.202,0.975932,0.00121161,-0.282159,-0.252382
0.203,0.974987,0.00110377,-0.112816,-0.128308
0.204,0.97719,-0.000547099,0.236199,-0.166442
0.205,0.973357,7.30437e-05,0.469343,-0.311887
0.206,0.974639,0.00264513,0.0822719,0.00499748
0.207,0.973632,-0.00197269,0.0634134,0.0290179
0.208,0.976797,-0.00137782,-0.263704,-0.0649723
0.209,0.974854,0.000365209,-0.157134,-0.0516688
0.21,0.974749,0.00131774,0.0289985,-0.0504728
0.211,0.976302,0.00115998,-0.0654084,0.100702
0.212,0.974611,0.000460604,-0.324141,-0.110937
0.213,0.973535,0.00216888,-0.110274,-0.239821
0.214,0.973992,0.000236718,0.0899649,-0.221873
0.215,0.974781,-0.000752424,-0.0981131,0.287727
0.216,0.971903,0.00112864,0.151484,-0.155357
0.217,0.974258,0.000337429,-0.228473,0.00444195
0.218,0.97583,0.000524415,-0.428775,0.162832
0.219,0.972202,0.00193587,0.319062,-0.241351
0.22,0.972312,-0.000484906,0.103288,0.412418
0.221,0.976391,-0.00178464,-0.0995434,-0.295382
0.222,0.974749,4.8215e-05,0.1338,0.348126
0.223,0.974404,-0.000247145,-0.102437,0.0536576
0.224,0.975686,0.000346714,-0.30546,-0.342333
0.225,0.976134,-0.00107638,0.138362,0.0517444
0.226,0.974948,0.000143515,-0.0506639,-0.168318
0.227,0.973532,0.00203828,-0.0210471,-0.000195259
0.228,0.973383,-0.000125979,-0.153013,0.239126
0.229,0.974377,-0.000201288,0.0530599,0.0496012
0.23,0.974773,-0.00147976,0.0288816,0.26871
0.231,0.975804,0.00027484,-0.507932,-0.0426947
0.232,0.972078,0.0028058,0.223153,-0.341533
0.233,0.97567,0.00391179,-0.0907322,0.235354
0.234,0.974033,0.000413748,0.0203996,-0.122561
0.235,0.975347,-0.00127774,-0.225562,-0.423484
0.236,0.974811,-0.000703177,-0.0072017,-0.271387
0.237,0.972256,0.00266775,-0.329598,0.0287326
0.238,0.973742,-0.000712983,0.271039,0.0244408
0.239,0.975503,0.00118741,-0.0166884,0.0309889
0.24,0.972802,-0.000559464,-0.148288,0.303454
0.241,0.975437,-0.000718545,0.334281,-0.315753
0.242,0.973974,0.000549589,0.0400312,0.251786
0.243,0.973288,0.00121905,0.29764,0.3732
0.244,0.973868,0.000981852,0.00747905,-0.102458
0.245,0.973567,0.000297096,-0.195744,-0.0642666
0.246,0.972357,-0.000893719,-0.147798,-0.318167
0.247,0.974209,-0.002001,-0.219426,0.297816
0.248,0.973489,-0.00231612,0.367207,-0.149886
0.249,0.975252,0.000809547,-0.443829,-0.107216
0.25,0.972993,0.000407342,-0.0293548,0.229759
0.251,0.976456,-0.000942454,-0.0297879,-0.277096
0.252,0.974652,0.00257745,-0.444894,-0.0631531
0.253,0.975522,0.000644363,0.317981,0.0395198
0.254,0.976011,0.00152608,-0.342366,-0.069188
0.255,0.97541,0.000611473,0.350977,-0.173218
0.256,0.97325,0.00260249,-0.00974651,0.25818
0.257,0.977245,0.00112337,0.0180357,0.00593318
0.258,0.972463,1.58957e-05,0.0986529,0.00669498
0.259,0.97331,0.000502358,0.202937,0.0411186
0.26,0.975045,-0.000423946,0.0695511,-0.0563011
0.261,0.9758,0.00159761,0.0963725,0.104867
0.262,0.973785,0.000867158,0.301458,0.0228262
0.263,0.973671,0.00199932,-0.141705,-0.138744
0.264,0.974504,0.000761787,0.207701,0.296234
0.265,0.976262,-0.000748598,-0.165989,-0.160218
0.266,0.974941,-0.00112841,0.117975,-0.251842
0.267,0.973198,3.08588e-05,0.0580878,-0.254621
0.268,0.976921,0.000594825,0.376044,-0.141253
0.269,0.97539,-0.000326607,0.0540096,-0.047296
0.27,0.975043,-0.000861722,0.0131566,0.174489
0.271,0.976498,-0.000465105,-0.363002,-0.103684
0.272,0.973077,-0.000796154,0.193159,0.458046
0.273,0.974893,1.72703e-05,-0.395726,0.294881
0.274,0.977588,-0.0017331,0.0102643,0.303514
0.275,0.974304,-0.000871433,0.18702,0.00137451
0.276,0.975627,-0.00222365,-0.262173,0.466059
0.277,0.974525,-0.00105918,-0.0206927,0.219897
0.278,0.974067,-0.000468752,-0.218492,-0.0606006
0.279,0.97524,0.00248896,-0.16467,-0.101615
0.28,0.974235,0.000298904,0.335443,-0.00192278
0.281,0.97322,-0.000830359,0.234903,-0.373128
0.282,0.974421,0.00102948,0.173891,-0.315389
0.283,0.976715,0.000326824,0.151764,0.397128
0.284,0.977784,-0.001958,-0.363251,0.193401
0.285,0.976199,0.00163183,-0.245693,0.0942338
0.286,0.973513,-0.000682021,-0.157137,0.17062
0.287,0.973557,0.00138423,-0.0027936,0.436011
0.288,0.972406,-0.000133869,-0.0725721,-0.0447237
0.289,0.974855,-0.000410776,0.169516,0.0143977
0.29,0.975847,-0.00187979,0.288135,-0.185044
0.291,0.974856,-0.0029301,-0.61047,0.55326
0.292,0.974324,0.000747578,0.26095,0.83185
0.293,0.976192,-0.00120128,0.196931,-0.147076
0.294,0.975922,2.25807e-05,-0.108088,-0.137273
0.295,0.97444,-0.000808478,0.212981,-0.236562
0.296,0.977859,-0.000981106,0.289586,0.126898
0.297,0.974294,-0.00131941,-0.716067,0.194015
0.298,0.975259,0.00189953,0.186253,-0.0515985
0.299,0.972191,0.00200201,0.0911185,-0.199643
0.3,0.972733,-0.00398506,0.179144,0.101122
0.301,0.973406,0.00190506,0.126415,0.0208
0.302,0.975973,0.000303678,-0.263715,-0.179484
0.303,0.973936,-0.00234302,0.44605,0.0193003
0.304,0.975108,-0.00426047,0.291761,0.324006
0.305,0.9744,-0.000206302,-0.446354,-0.300995
0.306,0.976052,0.0011141,0.331656,0.174754
0.307,0.975224,-0.00334354,0.00980619,0.342061
0.308,0.974182,-0.000416646,0.0571537,0.0887753
0.309,0.974955,0.000576184,-0.0937198,-0.378859
0.31,0.973837,-0.00127597,0.0527436,-0.177356
0.311,0.97514,0.0010053,0.295036,0.0796689
0.312,0.974774,-0.000757119,-0.350157,0.140708
0.313,0.974885,0.00312342,-0.0866016,-0.538363
0.314,0.97347,-0.00153703,-0.325611,-0.0102139
0.315,0.97542,0.00144498,0.209217,-0.526521
0.316,0.973226,-0.00232216,0.211925,-0.000579578
0.317,0.97716,0.00015263,-0.345531,0.152981
0.318,0.972862,0.00260109,-0.200598,0.0142565
0.319,0.975223,-0.00113741,-0.267028,0.0707187
0.32,0.975397,0.000256008,-0.202509,0.514553
0.321,0.976397,0.00071535,0.494103,-0.473971
0.322,0.975248,-0.000658851,0.214835,-0.186616
0.323,0.97521,-0.00124421,-0.178105,0.461475
0.324,0.975601,1.88602e-05,-0.252583,-0.517581
0.325,0.973655,0.000353758,0.715132,-0.069292
0.326,0.973698,0.002407,-0.514173,-0.0105722
0.327,0.977569,0.000943286,-0.429063,-0.400228
0.328,0.975754,0.0030164,0.233061,-0.391012
0.329,0.973367,-0.00182072,0.0437641,0.567672
0.33,0.972598,-0.00187347,-0.479697,0.255497
0.331,0.975865,-0.000648937,-0.0255409,-0.15628
0.332,0.978334,0.00312015,0.0111979,-0.202869
0.333,0.977883,0.00127836,0.100457,0.0757099
0.334,0.975876,-0.00371838,0.0834715,0.18491
0.335,0.975337,0.00140323,-0.00313229,-0.467357
0.336,0.975518,0.00175712,-0.296632,-0.154395
0.337,0.974936,-0.000362503,0.386006,0.167391
0.338,0.977783,-0.00153417,0.369621,-0.189938
0.339,0.975303,-0.00143892,-0.0419922,0.244767
0.34,0.977339,-0.00098957,-0.223797,-0.292648
0.341,0.973099,0.000852166,-0.302699,0.285978
0.342,0.974838,-0.000170682,0.037529,-0.496649
0.343,0.975213,-0.0015091,0.019873,0.0914787
0.344,0.978401,-0.000654705,-0.0522626,0.239059
0.345,0.974392,0.000379817,0.17295,0.149424
0.346,0.975199,-0.00135474,0.235933,-0.371798
0.347,0.973091,0.000887849,0.113104,-0.30237
0.348,0.974956,-0.000323131,-0.141841,-0.108278
0.349,0.975164,0.000999844,-0.223297,0.0934757
0.35,0.976366,0.00033615,0.665336,-0.223392
0.351,0.97424,0.000740177,0.0943682,-0.067737
0.352,0.975751,-0.00114761,0.00295886,-0.43177
0.353,0.97564,0.00115737,0.239576,-0.369084
0.354,0.97465,0.000941037,-0.580911,0.419158
0.355,0.97746,-0.00246596,0.167267,-0.144765
0.356,0.975242,-0.00110834,-0.204831,-0.299698
0.357,0.977021,-0.00192408,0.174107,0.00914049
0.358,0.976363,-0.000777514,-0.485434,0.19591
0.359,0.975401,-0.00187548,0.082855,0.304371
0.36,0.974307,-3.70078e-05,-0.511015,-0.126733
0.361,0.977971,0.00308192,0.082831,-0.538085
0.362,0.975776,-0.000247611,-0.356006,0.294342
0.363,0.976978,0.000946326,0.303267,0.0582261
0.364,0.975951,0.00317623,0.146863,0.0452586
0.365,0.975261,-0.00106471,0.203174,-0.210194
0.366,0.976892,0.00438411,-0.0816663,-0.267538
0.367,0.976165,-0.00135597,-0.318687,0.0836473
0.368,0.975103,0.00106988,0.00164328,0.280278
0.369,0.979018,-0.000306646,0.317237,0.108046
0.37,0.97293,-0.00170884,0.017803,-0.0748491
0.371,0.974706,-0.00377808,-0.128157,0.340564
0.372,0.972041,-0.00117557,0.659863,-0.194086
0.373,0.974481,0.00132275,0.0260433,-0.238519
0.374,0.972652,2.17337e-05,-0.313369,-0.233964
0.375,0.97593,-0.0011924,0.013597,-0.0587184
0.376,0.974133,0.000532512,0.235674,-0.0263113
0.377,0.976282,-0.00235104,-0.0788648,-0.332584
0.378,0.973194,0.00268024,0.114376,0.215438
0.379,0.973218,-0.000129548,0.0573273,-0.924456
0.38,0.975858,0.00283415,0.237735,-0.238622
0.381,0.974308,-0.0026842,0.144651,0.2519
0.382,0.976609,0.00200718,0.283625,0.708448
0.383,0.976735,0.0032413,-0.268333,-0.45685
0.384,0.976179,-0.000622551,-0.0274473,0.325008
0.385,0.97378,-0.00125595,-0.173133,0.11966
0.386,0.973638,-0.000671667,0.591631,0.0934831
0.387,0.972529,-0.00215322,-0.20212,0.179222
0.388,0.974809,0.000696161,-0.105638,0.137885
0.389,0.976451,9.36464e-05,-0.124244,-0.206492
0.39,0.976581,-0.00169061,0.235186,-0.385155
0.391,0.977011,0.000846347,-0.344337,-0.179029
0.392,0.976373,0.00051609,-0.54309,0.0191939
0.393,0.977141,-0.000831985,0.466573,0.145668
0.394,0.976138,-0.00155451,0.163875,-0.16578
0.395,0.976584,-0.00132711,-0.0170127,0.304206
0.396,0.977833,-0.000804531,-0.199344,-0.0782069
0.397,0.976686,0.00115163,-0.196178,0.083788
0.398,0.975389,-0.00128771,0.301786,-0.419553
0.399,0.976809,-0.000594589,-0.00590269,0.51011
0.4,0.976885,-0.00192265,-0.160971,-0.213463
0.401,0.974313,0.00200987,-0.0886881,0.165682
0.402,0.976512,-0.00169898,0.528285,0.0686218
0.403,0.975781,-0.00101324,0.239903,-0.196591
0.404,0.97332,0.00157676,0.0143954,0.273915
0.405,0.975721,0.000493705,0.000172945,0.0579574
0.406,0.974433,0.00273684,0.373862,-0.030745
0.407,0.97562,0.000376969,0.296991,-0.0141969
0.408,0.977278,0.000240225,0.0864341,-0.107491
0.409,0.973405,0.00235439,-0.292155,0.180849
0.41,0.975459,-0.00154658,-0.141217,0.0696684
0.411,0.976299,-0.000123303,0.420761,0.30474
0.412,0.976673,-0.00154899,0.0336653,-0.338767
0.413,0.978768,-0.000815207,0.978969,0.459338
0.414,0.975145,-0.00117345,0.192509,-0.153036
0.415,0.976,0.000847132,-0.14774,0.251733
0.416,0.976517,-0.00132719,0.404145,-0.285234
0.417,0.977107,-0.000105564,-0.31536,-0.21449
0.418,0.97754,7.26943e-05,0.00571847,0.583612
0.419,0.975404,0.000765509,0.0574897,0.551237
0.42,0.976654,6.32547e-05,0.34122,0.0505788
0.421,0.974882,-0.00584623,0.129791,0.0832378
0.422,0.975538,-0.00212339,0.353951,-0.0301589
0.423,0.977409,-0.000932236,0.0261914,0.181155
0.424,0.976632,-0.000331029,-0.483101,-0.0823717
0.425,0.975737,-0.00127669,0.0201042,0.208458
0.426,0.975928,-0.00113247,0.0921248,0.0666255
0.427,0.976698,0.00219357,-0.0446374,-0.022463
0.428,0.975125,-0.00221029,0.201457,0.45924
0.429,0.976781,0.000528598,0.559302,-0.151035
0.43,0.976767,-0.000427426,0.193278,0.0776478
0.431,0.974105,-0.00184911,0.107177,0.215658
0.432,0.975094,-4.98208e-05,-0.20821,-0.0522037
0.433,0.972036,0.00125754,0.35884,0.0923285
0.434,0.972454,-4.9462e-05,0.16723,-0.413894
0.435,0.974002,-0.000225705,-0.160866,-0.00262406
0.436,0.978478,0.00199586,-0.177284,0.204714
0.437,0.976725,0.000640154,0.0186337,0.21198
0.438,0.975236,-0.00233068,-0.120201,0.0314208
0.439,0.97762,-0.000412455,-0.289152,0.205196
0.44,0.975959,-0.00495112,0.0327587,0.289955
0.441,0.97665,-0.00132298,-0.0391254,0.379015
0.442,0.9757,0.00138375,0.480354,0.210375
0.443,0.978487,0.00309119,0.112041,-0.207752
0.444,0.974371,0.00264023,-0.120564,-0.209112
