# SPIKE SUSCEPTIBILITY SIMULATION
# -------------------------------
#
# N_neurons = 10000
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.003
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0.716,1.88258,-0.541124,0.0059267,0.0324716
0.718,1.92316,-0.522555,0.00366797,0.00739008
0.72,1.9985,-0.533662,0.00440562,0.00242719
0.722,1.97521,-0.4665,0.0271977,0.017856
0.724,1.95477,-0.396787,0.013386,0.0390281
0.726,1.98471,-0.465343,0.0144475,0.0308271
0.728,2.07209,-0.52525,0.0164543,0.00262543
0.73,2.01585,-0.466456,0.0141809,0.00141535
0.732,2.01774,-0.478345,0.0158262,-0.0126727
0.734,1.99172,-0.40748,0.0353734,0.00770227
0.736,1.97871,-0.427957,-0.00725577,-0.00133011
0.738,1.98496,-0.47224,-0.0414074,-0.0288331
0.74,2.01136,-0.421603,-0.00390066,0.0188691
0.742,1.94865,-0.432631,0.0170825,0.00866623
0.744,1.94691,-0.463695,0.0252266,0.00674242
0.746,1.98204,-0.468983,0.0137495,0.0180708
0.748,1.96586,-0.445829,-0.00632906,0.0135207
0.75,2.1043,-0.388918,0.0394286,-0.00900675
0.752,1.98095,-0.407442,-0.0141632,0.0332959
0.754,2.03285,-0.413223,0.0295977,-0.0161274
0.756,2.03563,-0.444058,-0.0126376,0.00193797
0.758,2.0024,-0.428979,-0.00139243,-0.0153527
0.76,2.02657,-0.407551,0.0111513,-0.00494955
0.762,2.00621,-0.350184,0.0117738,0.00930108
0.764,1.99171,-0.437058,0.00485664,0.0248629
0.766,1.97989,-0.403269,-0.0230686,-0.02128
0.768,1.9988,-0.401016,0.0395412,0.00801714
0.77,2.08823,-0.404308,-0.018182,-0.00451695
0.772,2.04757,-0.448929,-0.00370438,0.0146544
0.774,1.95677,-0.426117,-0.00570063,-0.0463889
0.776,2.10638,-0.373937,-0.0308616,0.0135401
0.778,2.05976,-0.488595,-0.00450506,-0.0282837
0.78,2.04762,-0.368776,0.00414624,-0.0195975
0.782,2.07186,-0.471441,0.0139013,-0.023029
0.784,2.09365,-0.382448,0.000504865,0.00284393
0.786,2.12765,-0.334503,0.0015932,0.044711
0.788,2.07111,-0.409187,0.011584,-0.0129346
0.79,2.10167,-0.319187,0.0194519,0.00648546
0.792,2.21738,-0.359262,0.00392076,-0.00151139
0.794,2.18903,-0.478313,-0.0157289,-0.00956832
0.796,2.13837,-0.505857,-0.00243078,0.0095025
0.798,2.17414,-0.359017,0.014266,-0.000127805
0.8,2.13367,-0.392604,0.0111875,0.0351765
0.802,2.05712,-0.367518,0.0219339,0.0129727
0.804,2.14108,-0.410332,-0.012084,0.0157108
0.806,2.16884,-0.383835,-0.0118357,-0.0159767
0.808,2.11623,-0.324839,-0.000865799,-0.0325729
0.81,2.17842,-0.411705,0.0458315,-0.0123838
0.812,2.07986,-0.312665,0.0305922,-0.0133829
0.814,2.10183,-0.441913,0.00517011,0.00569593
0.816,2.12501,-0.436649,0.0311037,-0.0261328
0.818,2.13708,-0.401396,-0.0177364,-7.03446e-05
0.82,2.1371,-0.326234,-0.024402,0.000728601
0.822,2.2055,-0.459073,0.00578898,-0.0258037
0.824,2.10768,-0.427578,0.00946701,0.0270906
0.826,2.22914,-0.323258,-0.012108,-0.000534222
0.828,2.14863,-0.369007,-0.0138117,0.0128752
0.83,2.25634,-0.44093,0.00977379,0.0041207
0.832,2.24733,-0.502197,-0.00570508,-0.0361835
0.834,2.26353,-0.352925,0.030428,-0.00806552
0.836,2.23337,-0.354651,0.00109706,0.00444933
0.838,2.22272,-0.290762,-0.00456577,-0.0271397
0.84,2.28465,-0.379899,0.0276916,0.00701073
0.842,2.12361,-0.430787,0.0337175,0.0155444
0.844,2.12284,-0.399005,0.0303987,-0.0141971
0.846,2.34147,-0.404882,0.0163014,-0.00726777
0.848,2.22669,-0.392692,-0.00541674,0.0181195
0.85,2.17313,-0.28602,0.0258478,-0.0173464
0.852,2.18729,-0.413019,0.00554038,0.00901039
0.854,2.28074,-0.487313,-0.0117399,0.00545959
0.856,2.33183,-0.455056,-0.00178111,0.015127
0.858,2.23013,-0.396121,0.0210509,-0.0111881
0.86,2.3091,-0.339442,-0.0170777,-0.0115992
0.862,2.37343,-0.507959,0.0216702,-0.0428158
