# SusceptibilitySimulation
#
# Neuron parameters: 
# mu = 3.5
# D = 0.1
# tau_a = 10
# Delta = 0.1
#
# TimeFrame: 
# t_0 = 0
# t_end = 1000
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 1
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Susceptibility), Im(Susceptibility)
#
26.336,0.385188,-0.117384
26.337,0.336509,-0.100759
26.338,0.312261,-0.090158
26.339,0.360967,-0.0811925
26.34,0.340562,-0.130964
26.341,0.347837,-0.117629
26.342,0.326972,-0.0955376
26.343,0.295001,-0.0790717
26.344,0.32013,-0.111393
26.345,0.357367,-0.0854177
26.346,0.312407,-0.121161
26.347,0.3003,-0.104917
26.348,0.283501,-0.0963222
26.349,0.3037,-0.0868381
26.35,0.321316,-0.138098
26.351,0.28096,-0.147643
26.352,0.335785,-0.145216
26.353,0.343937,-0.122838
26.354,0.257202,-0.0676984
26.355,0.345081,-0.100154
26.356,0.370599,-0.0997978
26.357,0.341142,-0.0932417
26.358,0.333056,-0.0914638
26.359,0.350755,-0.136552
26.36,0.322564,-0.110297
26.361,0.350074,-0.0944211
26.362,0.328118,-0.150132
26.363,0.318743,-0.119517
26.364,0.287221,-0.101914
26.365,0.332435,-0.0648453
26.366,0.301397,-0.079526
26.367,0.34272,-0.1131
26.368,0.338103,-0.0956957
26.369,0.341202,-0.0957937
26.37,0.36814,-0.107457
26.371,0.306665,-0.0884293
26.372,0.292723,-0.0787963
26.373,0.346329,-0.103935
26.374,0.337588,-0.129994
26.375,0.35677,-0.146697
26.376,0.341193,-0.119271
26.377,0.326516,-0.122934
26.378,0.30927,-0.102493
26.379,0.331716,-0.0802284
26.38,0.29438,-0.108278
26.381,0.296704,-0.0976469
26.382,0.316079,-0.122965
26.383,0.323526,-0.072523
26.384,0.316049,-0.124862
26.385,0.3328,-0.094652
26.386,0.310627,-0.0752809
26.387,0.311069,-0.138402
26.388,0.333654,-0.120671
26.389,0.346694,-0.0674512
26.39,0.356764,-0.126862
26.391,0.353417,-0.12184
26.392,0.328454,-0.0843625
26.393,0.363534,-0.0813445
26.394,0.27685,-0.100394
26.395,0.372452,-0.0876012
26.396,0.292418,-0.123347
26.397,0.377362,-0.102846
26.398,0.347852,-0.0955541
26.399,0.333185,-0.129694
26.4,0.313486,-0.11621
26.401,0.364708,-0.0906155
26.402,0.339677,-0.107916
26.403,0.308786,-0.123084
26.404,0.355521,-0.113506
26.405,0.302246,-0.0688468
26.406,0.328305,-0.0501078
26.407,0.306315,-0.0440211
26.408,0.405619,-0.0823055
26.409,0.314439,-0.0756463
26.41,0.338761,-0.0868351
26.411,0.275209,-0.0899512
26.412,0.380671,-0.159914
26.413,0.339797,-0.143216
26.414,0.328408,-0.105658
26.415,0.3458,-0.0896017
26.416,0.322385,-0.102538
26.417,0.340147,-0.176365
26.418,0.301771,-0.092802
26.419,0.303622,-0.167956
26.42,0.319049,-0.124969
26.421,0.315357,-0.0786275
26.422,0.319683,-0.107267
26.423,0.359297,-0.144682
26.424,0.357091,-0.0619285
26.425,0.311242,-0.12636
26.426,0.376169,-0.065924
26.427,0.336973,-0.0957732
26.428,0.358156,-0.0812269
26.429,0.318289,-0.115128
26.43,0.346989,-0.0866982
26.431,0.341782,-0.0960722
26.432,0.299559,-0.139553
26.433,0.325361,-0.106358
26.434,0.316026,-0.0822392
26.435,0.325904,-0.116638
26.436,0.282063,-0.0905383
26.437,0.382468,-0.0812394
26.438,0.318675,-0.103384
26.439,0.346761,-0.161103
26.44,0.382542,-0.12238
26.441,0.306919,-0.0857023
26.442,0.311574,-0.0313064
26.443,0.354467,-0.0913805
26.444,0.322067,-0.0958323
26.445,0.337374,-0.145825
26.446,0.338361,-0.0817663
26.447,0.330875,-0.0743643
26.448,0.300332,-0.0764008
26.449,0.383858,-0.0782212
26.45,0.32153,-0.114733
26.451,0.285165,-0.108355
26.452,0.391645,-0.100417
26.453,0.332302,-0.113275
26.454,0.270643,-0.129126
26.455,0.325374,-0.0927142
26.456,0.311489,-0.121969
26.457,0.30209,-0.109007
26.458,0.336594,-0.0945206
26.459,0.357936,-0.123614
26.46,0.316424,-0.110288
26.461,0.329919,-0.0864082
26.462,0.32266,-0.0848238
26.463,0.345582,-0.11054
26.464,0.293465,-0.100384
26.465,0.356061,-0.0896788
26.466,0.35118,-0.106511
26.467,0.339205,-0.121241
26.468,0.313911,-0.142345
26.469,0.31536,-0.1019
26.47,0.305084,-0.116518
26.471,0.345062,-0.117802
26.472,0.365965,-0.107672
26.473,0.320163,-0.142532
26.474,0.30263,-0.0870437
26.475,0.349137,-0.118043
26.476,0.303856,-0.11395
26.477,0.335255,-0.0393814
26.478,0.314234,-0.0806163
26.479,0.328364,-0.131684
26.48,0.393105,-0.126462
26.481,0.345308,-0.12435
26.482,0.299694,-0.0963665
26.483,0.314471,-0.119688
26.484,0.335308,-0.0867975
26.485,0.327739,-0.119529
26.486,0.29256,-0.119206
26.487,0.291559,-0.0573584
26.488,0.360816,-0.0888533
26.489,0.30263,-0.0881864
26.49,0.366552,-0.0818127
26.491,0.327898,-0.160787
26.492,0.310086,-0.136323
26.493,0.314208,-0.0486687
26.494,0.330448,-0.111936
26.495,0.286906,-0.0657319
26.496,0.348986,-0.11124
26.497,0.353253,-0.136622
26.498,0.294305,-0.108049
26.499,0.328033,-0.121468
26.5,0.331604,-0.0958716
26.501,0.325491,-0.141593
26.502,0.316356,-0.160448
26.503,0.313428,-0.0647416
26.504,0.340851,-0.126774
26.505,0.339785,-0.109034
26.506,0.354612,-0.0900976
26.507,0.339121,-0.0718183
26.508,0.301102,-0.117644
26.509,0.352913,-0.113891
26.51,0.295431,-0.142758
26.511,0.259176,-0.0703187
26.512,0.319597,-0.100768
26.513,0.312982,-0.105528
26.514,0.327576,-0.134383
26.515,0.334724,-0.158652
26.516,0.355832,-0.0988521
26.517,0.332585,-0.0772626
26.518,0.253538,-0.0951669
26.519,0.346798,-0.105035
26.52,0.299462,-0.0470729
26.521,0.350661,-0.063909
26.522,0.270763,-0.0958499
26.523,0.334296,-0.0990419
26.524,0.343619,-0.124931
26.525,0.2907,-0.110368
26.526,0.34649,-0.122424
26.527,0.303715,-0.0736204
26.528,0.38614,-0.136786
26.529,0.3589,-0.0543528
26.53,0.357085,-0.0742013
26.531,0.276649,-0.101051
26.532,0.340705,-0.0791643
26.533,0.314844,-0.090644
26.534,0.331544,-0.122004
26.535,0.327842,-0.12543
26.536,0.345657,-0.0898288
26.537,0.341184,-0.146944
26.538,0.390399,-0.0934146
26.539,0.355715,-0.0922853
26.54,0.272604,-0.0905162
26.541,0.317178,-0.148324
26.542,0.30616,-0.101138
26.543,0.305455,-0.151076
26.544,0.264209,-0.0831637
26.545,0.31056,-0.133673
26.546,0.332068,-0.120735
26.547,0.353728,-0.128067
26.548,0.389587,-0.0973407
26.549,0.28023,-0.0655989
26.55,0.336913,-0.0808174
26.551,0.317924,-0.100773
26.552,0.328006,-0.151446
26.553,0.33982,-0.0851101
26.554,0.33182,-0.141352
26.555,0.315122,-0.0937451
26.556,0.358115,-0.114531
26.557,0.336822,-0.0941828
26.558,0.390979,-0.123121
26.559,0.350359,-0.124716
26.56,0.279363,-0.100778
26.561,0.274481,-0.120721
26.562,0.319533,-0.0918538
26.563,0.312401,-0.11247
26.564,0.317502,-0.0429149
26.565,0.302656,-0.114237
26.566,0.318065,-0.126334
26.567,0.308291,-0.0581847
26.568,0.33743,-0.0769073
26.569,0.31369,-0.0990764
26.57,0.306314,-0.107929
26.571,0.324795,-0.113808
26.572,0.301811,-0.0996035
26.573,0.355199,-0.066322
26.574,0.342105,-0.117507
26.575,0.317881,-0.0941673
26.576,0.383039,-0.119444
26.577,0.308333,-0.108178
26.578,0.345493,-0.147312
26.579,0.332886,-0.138628
26.58,0.324453,-0.14288
26.581,0.348719,-0.11367
26.582,0.305375,-0.114837
26.583,0.285954,-0.0471025
26.584,0.312122,-0.0715643
26.585,0.279953,-0.139877
26.586,0.333285,-0.0882069
26.587,0.331415,-0.113657
26.588,0.316982,-0.0939582
26.589,0.31085,-0.135852
26.59,0.334764,-0.114469
26.591,0.323823,-0.0729769
26.592,0.363536,-0.110523
26.593,0.309347,-0.109318
26.594,0.388349,-0.120253
26.595,0.305148,-0.150307
26.596,0.338202,-0.12339
26.597,0.335893,-0.107708
26.598,0.341566,-0.0770905
26.599,0.350816,-0.111144
26.6,0.377519,-0.0877369
26.601,0.34262,-0.128656
26.602,0.351982,-0.100847
26.603,0.297718,-0.103138
26.604,0.313373,-0.0461294
26.605,0.34955,-0.0972672
26.606,0.362985,-0.0883827
26.607,0.284127,-0.0908904
26.608,0.312839,-0.161555
26.609,0.290725,-0.123607
26.61,0.370201,-0.100633
26.611,0.317393,-0.12627
26.612,0.35693,-0.101413
26.613,0.352464,-0.0989167
26.614,0.355744,-0.0710772
26.615,0.31199,-0.127913
26.616,0.34881,-0.0844467
26.617,0.286407,-0.10872
26.618,0.322342,-0.109465
26.619,0.358598,-0.112737
26.62,0.327967,-0.140377
26.621,0.380733,-0.101297
26.622,0.346116,-0.107161
26.623,0.340594,-0.103785
26.624,0.29173,-0.132381
26.625,0.303465,-0.0984892
26.626,0.329352,-0.126321
26.627,0.314467,-0.124929
26.628,0.298391,-0.0806393
26.629,0.344191,-0.150445
26.63,0.309135,-0.143972
26.631,0.376865,-0.0973217
26.632,0.272751,-0.0578471
26.633,0.333495,-0.0987891
26.634,0.359727,-0.0719498
26.635,0.314879,-0.0993019
26.636,0.330341,-0.0927177
26.637,0.346363,-0.162544
26.638,0.360392,-0.0840954
26.639,0.306052,-0.113188
26.64,0.362527,-0.101039
26.641,0.329063,-0.152067
26.642,0.308329,-0.0956485
26.643,0.334355,-0.109629
26.644,0.259354,-0.139994
26.645,0.290293,-0.0715382
26.646,0.330996,-0.0382723
26.647,0.314132,-0.146217
26.648,0.327588,-0.124123
26.649,0.303198,-0.0659893
26.65,0.357554,-0.112858
26.651,0.275166,-0.106425
26.652,0.291885,-0.0877076
26.653,0.332347,-0.116158
26.654,0.320961,-0.0836583
26.655,0.356761,-0.113933
26.656,0.308484,-0.124482
26.657,0.285635,-0.0716408
26.658,0.367614,-0.0966955
26.659,0.291606,-0.0918765
26.66,0.340182,-0.115212
26.661,0.33042,-0.114855
26.662,0.313168,-0.143371
26.663,0.350442,-0.135464
26.664,0.338892,-0.146637
26.665,0.346102,-0.0553106
26.666,0.361026,-0.0709148
26.667,0.287467,-0.115584
26.668,0.394967,-0.102968
26.669,0.32446,-0.0755855
26.67,0.282862,-0.0727426
26.671,0.270317,-0.0824751
26.672,0.367834,-0.118706
26.673,0.351028,-0.115555
26.674,0.386068,-0.110817
26.675,0.316163,-0.120902
26.676,0.347957,-0.0688931
26.677,0.310723,-0.120733
26.678,0.320673,-0.0683239
26.679,0.281446,-0.131743
26.68,0.307009,-0.11499
26.681,0.370514,-0.134597
26.682,0.35923,-0.0808439
26.683,0.323337,-0.0248189
26.684,0.347228,-0.130113
26.685,0.330046,-0.0991951
26.686,0.328485,-0.107566
26.687,0.331458,-0.115623
26.688,0.37039,-0.112201
26.689,0.311566,-0.0852889
26.69,0.323321,-0.0995019
26.691,0.366199,-0.09675
26.692,0.333948,-0.11357
26.693,0.316966,-0.123497
26.694,0.32449,-0.110412
26.695,0.357331,-0.0431155
26.696,0.288332,-0.119919
26.697,0.277288,-0.0598955
26.698,0.347495,-0.15218
26.699,0.313541,-0.0797265
26.7,0.355442,-0.0731648
26.701,0.301776,-0.0987451
26.702,0.336949,-0.086017
26.703,0.34455,-0.0576102
26.704,0.316014,-0.0937294
26.705,0.31782,-0.0496524
26.706,0.313792,-0.124456
26.707,0.3565,-0.0999609
26.708,0.351989,-0.0895383
26.709,0.334278,-0.110364
26.71,0.274004,-0.125375
26.711,0.344974,-0.0583568
26.712,0.344323,-0.0686463
26.713,0.329537,-0.130317
26.714,0.356627,-0.0909298
26.715,0.279509,-0.116207
26.716,0.333882,-0.0729789
26.717,0.349877,-0.0448612
26.718,0.358502,-0.114103
26.719,0.32651,-0.0362829
26.72,0.314703,-0.0636785
26.721,0.339324,-0.103897
26.722,0.356738,-0.123942
26.723,0.311554,-0.072702
26.724,0.316086,-0.140831
26.725,0.330514,-0.09922
26.726,0.348888,-0.111462
26.727,0.357452,-0.113798
26.728,0.350885,-0.0868228
26.729,0.327967,-0.0990369
26.73,0.365437,-0.125527
26.731,0.370921,-0.112502
26.732,0.336972,-0.035594
26.733,0.313162,-0.0991131
26.734,0.327734,-0.133405
26.735,0.285122,-0.131281
26.736,0.290173,-0.118592
26.737,0.336377,-0.117871
26.738,0.354183,-0.139018
26.739,0.34367,-0.0878938
26.74,0.253731,-0.121714
26.741,0.318519,-0.117426
26.742,0.348694,-0.0957496
26.743,0.32456,-0.0699557
26.744,0.350334,-0.0455913
26.745,0.338066,-0.0986036
26.746,0.342154,-0.10275
26.747,0.295549,-0.0745719
26.748,0.272739,-0.10022
26.749,0.320647,-0.0844817
26.75,0.334898,-0.096958
26.751,0.33794,-0.133604
26.752,0.317955,-0.108478
26.753,0.300157,-0.141346
26.754,0.356315,-0.0700117
26.755,0.314332,-0.0754315
26.756,0.348032,-0.131134
26.757,0.33723,-0.100192
26.758,0.327328,-0.110377
26.759,0.312702,-0.0679997
26.76,0.312984,-0.156431
26.761,0.299906,-0.122693
26.762,0.293151,-0.094956
26.763,0.31923,-0.113332
26.764,0.324699,-0.0751522
26.765,0.351557,-0.0656423
26.766,0.347187,-0.0771512
26.767,0.360022,-0.131696
26.768,0.326506,-0.0709178
26.769,0.300617,-0.0948348
26.77,0.366214,-0.11513
26.771,0.325864,-0.0862202
26.772,0.358159,-0.128894
26.773,0.320308,-0.102551
26.774,0.264167,-0.126186
26.775,0.326857,-0.0527444
26.776,0.336175,-0.099986
26.777,0.336622,-0.0963197
26.778,0.312357,-0.146172
26.779,0.316231,-0.115337
26.78,0.343363,-0.12715
26.781,0.295036,-0.14185
26.782,0.330775,-0.112791
26.783,0.368946,-0.150845
26.784,0.344568,-0.100532
26.785,0.36086,-0.0972481
26.786,0.313781,-0.100877
26.787,0.3041,-0.132681
26.788,0.307919,-0.0985297
26.789,0.324673,-0.143884
26.79,0.321649,-0.127356
26.791,0.341619,-0.0869852
26.792,0.356548,-0.130846
26.793,0.317703,-0.0662077
26.794,0.331727,-0.0907393
26.795,0.329622,-0.0718874
26.796,0.350841,-0.100578
26.797,0.336477,-0.160606
26.798,0.311739,-0.0947952
26.799,0.305403,-0.0876467
26.8,0.338141,-0.10807
26.801,0.323523,-0.115513
26.802,0.323039,-0.0519906
26.803,0.318562,-0.127214
26.804,0.34313,-0.114278
26.805,0.386601,-0.0663131
26.806,0.377409,-0.113614
26.807,0.329782,-0.101654
26.808,0.311252,-0.0969142
26.809,0.332306,-0.126126
26.81,0.316235,-0.110639
26.811,0.3509,-0.142369
26.812,0.331114,-0.0699064
26.813,0.363611,-0.0730303
26.814,0.308997,-0.0988647
26.815,0.327952,-0.0865938
26.816,0.276027,-0.0883565
26.817,0.311247,-0.0476107
26.818,0.317645,-0.129207
26.819,0.312865,-0.0848373
26.82,0.311052,-0.127202
26.821,0.310893,-0.0500001
26.822,0.33032,-0.0896761
26.823,0.329359,-0.130837
26.824,0.320069,-0.0609829
26.825,0.310394,-0.0623785
26.826,0.299007,-0.126585
26.827,0.347114,-0.0884
26.828,0.336483,-0.0893867
26.829,0.317994,-0.124415
26.83,0.370165,-0.104797
26.831,0.356767,-0.0867515
26.832,0.327965,-0.077473
26.833,0.273729,-0.0972456
26.834,0.319193,-0.128159
26.835,0.315221,-0.11164
26.836,0.377617,-0.130814
26.837,0.337527,-0.0991557
26.838,0.273483,-0.117812
26.839,0.30059,-0.0963664
26.84,0.348054,-0.142395
26.841,0.324379,-0.105091
26.842,0.381695,-0.0708711
26.843,0.296304,-0.150971
26.844,0.309531,-0.127544
26.845,0.358233,-0.117707
26.846,0.290066,-0.0892903
26.847,0.38572,-0.0763698
26.848,0.316309,-0.0739936
26.849,0.27607,-0.162996
26.85,0.355923,-0.117805
26.851,0.286471,-0.132195
26.852,0.296789,-0.111234
26.853,0.346302,-0.155919
26.854,0.310254,-0.0966836
26.855,0.287806,-0.0934008
26.856,0.31568,-0.138005
26.857,0.333419,-0.0625485
26.858,0.306063,-0.121356
26.859,0.332399,-0.108228
26.86,0.305707,-0.14202
26.861,0.33163,-0.104162
26.862,0.348698,-0.0792225
26.863,0.312684,-0.0931784
26.864,0.310151,-0.124013
26.865,0.377312,-0.106652
26.866,0.329763,-0.0429426
26.867,0.326903,-0.0805153
26.868,0.313329,-0.143287
26.869,0.271653,-0.0705028
26.87,0.333129,-0.129474
26.871,0.276169,-0.0616076
26.872,0.320991,-0.106338
26.873,0.309376,-0.0972389
26.874,0.336693,-0.11232
26.875,0.314535,-0.0720505
26.876,0.306658,-0.0783766
26.877,0.331168,-0.100093
26.878,0.338488,-0.0869944
26.879,0.297552,-0.0861493
26.88,0.324097,-0.0370782
26.881,0.311921,-0.107319
26.882,0.364877,-0.132137
26.883,0.338166,-0.126477
26.884,0.377225,-0.128841
26.885,0.316387,-0.149073
26.886,0.343709,-0.123886
26.887,0.325206,-0.122621
26.888,0.341227,-0.0775594
26.889,0.339851,-0.146063
26.89,0.371028,-0.128932
26.891,0.326838,-0.0860572
26.892,0.351579,-0.0729284
26.893,0.309844,-0.14719
26.894,0.306701,-0.0615397
26.895,0.283694,-0.0644361
26.896,0.313861,-0.0902168
26.897,0.31756,-0.0996669
26.898,0.297679,-0.170644
26.899,0.355166,-0.119739
26.9,0.29062,-0.102551
26.901,0.301805,-0.119173
26.902,0.33936,-0.133802
26.903,0.33114,-0.183885
26.904,0.284289,-0.0943452
26.905,0.341449,-0.128161
26.906,0.343662,-0.0904788
26.907,0.279763,-0.0981052
26.908,0.338239,-0.113376
26.909,0.336143,-0.0457059
26.91,0.334542,-0.089746
26.911,0.304958,-0.101911
26.912,0.335419,-0.13864
26.913,0.360265,-0.0994695
26.914,0.275361,-0.122168
26.915,0.308559,-0.120464
26.916,0.282532,-0.0876909
26.917,0.339279,-0.103989
26.918,0.302297,-0.109511
26.919,0.342121,-0.154439
26.92,0.330197,-0.151707
26.921,0.334911,-0.0606213
26.922,0.321703,-0.0827283
26.923,0.27658,-0.116129
26.924,0.249907,-0.112139
26.925,0.321456,-0.101598
26.926,0.345841,-0.104397
26.927,0.36639,-0.0757011
26.928,0.383535,-0.0976961
26.929,0.312374,-0.0975792
26.93,0.317629,-0.110642
26.931,0.318401,-0.0591993
26.932,0.295622,-0.120614
26.933,0.41696,-0.112751
26.934,0.2741,-0.060005
26.935,0.294529,-0.0800872
26.936,0.352926,-0.0762252
26.937,0.365444,-0.108333
26.938,0.316315,-0.13483
26.939,0.341126,-0.0620947
26.94,0.344267,-0.0842677
26.941,0.358989,-0.133957
26.942,0.311334,-0.107407
26.943,0.305126,-0.0929086
26.944,0.293534,-0.101283
26.945,0.301627,-0.0595542
26.946,0.345834,-0.109216
26.947,0.336357,-0.103009
26.948,0.302577,-0.0939893
26.949,0.314947,-0.090565
26.95,0.370971,-0.0843485
26.951,0.312221,-0.120398
26.952,0.321492,-0.096021
26.953,0.305876,-0.123463
26.954,0.285271,-0.126883
26.955,0.298901,-0.0929617
26.956,0.352803,-0.130726
26.957,0.352333,-0.0864065
26.958,0.348298,-0.0870704
26.959,0.37532,-0.106419
26.96,0.304824,-0.0667724
26.961,0.375833,-0.105601
26.962,0.361023,-0.0785192
26.963,0.327594,-0.11492
26.964,0.345856,-0.0845858
26.965,0.261724,-0.0688488
26.966,0.306413,-0.077121
26.967,0.337244,-0.130578
26.968,0.311478,-0.112555
26.969,0.364509,-0.135082
26.97,0.32266,-0.111058
26.971,0.299867,-0.11042
26.972,0.290927,-0.129477
26.973,0.278046,-0.0759864
26.974,0.305323,-0.144384
26.975,0.33899,-0.120868
26.976,0.311999,-0.119193
26.977,0.284467,-0.0751121
26.978,0.2799,-0.114783
26.979,0.300452,-0.11206
26.98,0.324089,-0.0842662
26.981,0.31511,-0.124066
26.982,0.343588,-0.124476
26.983,0.29127,-0.0732375
26.984,0.32004,-0.111974
26.985,0.352664,-0.0705413
26.986,0.329983,-0.0596646
26.987,0.321925,-0.101081
26.988,0.292616,-0.168178
26.989,0.298237,-0.10734
26.99,0.332176,-0.0620013
26.991,0.288922,-0.146995
26.992,0.314597,-0.0611273
26.993,0.335238,-0.126987
26.994,0.369759,-0.132841
26.995,0.343386,-0.0886052
26.996,0.334559,-0.0873436
26.997,0.284937,-0.0957907
26.998,0.334513,-0.0560492
26.999,0.282802,-0.147449
27,0.313085,-0.113834
27.001,0.329837,-0.0832745
27.002,0.316181,-0.122166
27.003,0.323071,-0.143891
27.004,0.295127,-0.127279
27.005,0.325267,-0.155012
27.006,0.330565,-0.145687
27.007,0.32124,-0.0773625
27.008,0.333074,-0.100132
27.009,0.33971,-0.098159
27.01,0.333579,-0.118532
27.011,0.346173,-0.0388268
27.012,0.33546,-0.148224
27.013,0.352603,-0.0886384
27.014,0.341553,-0.115311
27.015,0.360016,-0.111862
27.016,0.26362,-0.122168
27.017,0.33078,-0.0667441
27.018,0.284443,-0.107401
27.019,0.350161,-0.103646
27.02,0.260536,-0.127984
27.021,0.314119,-0.0713095
27.022,0.277671,-0.124894
27.023,0.301365,-0.126777
27.024,0.380385,-0.0986231
27.025,0.30286,-0.107565
27.026,0.326426,-0.0914505
27.027,0.333004,-0.104719
27.028,0.299467,-0.0827452
27.029,0.316521,-0.0779118
27.03,0.363415,-0.101062
27.031,0.325082,-0.111416
27.032,0.288624,-0.0766679
27.033,0.354512,-0.0971177
27.034,0.297274,-0.110777
27.035,0.347656,-0.133644
27.036,0.28598,-0.102508
27.037,0.283287,-0.128151
27.038,0.261501,-0.0949216
27.039,0.307379,-0.0568346
27.04,0.364823,-0.103252
27.041,0.336864,-0.108124
27.042,0.346573,-0.0858983
27.043,0.34414,-0.104
27.044,0.342773,-0.0499182
27.045,0.325903,-0.079831
27.046,0.279326,-0.131649
27.047,0.338766,-0.0604484
27.048,0.351525,-0.0617555
27.049,0.34315,-0.127555
27.05,0.299579,-0.132867
27.051,0.313121,-0.105814
27.052,0.331218,-0.117197
27.053,0.337875,-0.08104
27.054,0.33998,-0.157143
27.055,0.335051,-0.133091
27.056,0.322511,-0.0797474
27.057,0.330596,-0.0480717
27.058,0.335379,-0.106002
27.059,0.323254,-0.0638906
27.06,0.304829,-0.0569345
27.061,0.340914,-0.0996955
27.062,0.300194,-0.135606
27.063,0.329446,-0.0896462
27.064,0.300922,-0.068301
27.065,0.38869,-0.127155
27.066,0.332118,-0.0789873
27.067,0.340573,-0.129607
27.068,0.303704,-0.145069
27.069,0.354374,-0.0697901
27.07,0.286534,-0.101546
27.071,0.414386,-0.114486
27.072,0.331048,-0.140834
27.073,0.290616,-0.124654
27.074,0.280511,-0.136036
27.075,0.290898,-0.0711042
27.076,0.325383,-0.109743
27.077,0.326948,-0.10648
27.078,0.326342,-0.0883873
27.079,0.316223,-0.117758
27.08,0.307639,-0.133827
27.081,0.354169,-0.110465
27.082,0.316932,-0.113982
27.083,0.302582,-0.0599119
27.084,0.28644,-0.0959312
27.085,0.331765,-0.0880862
27.086,0.349633,-0.125145
27.087,0.356287,-0.111181
27.088,0.334245,-0.120731
27.089,0.355449,-0.127791
27.09,0.321674,-0.103514
27.091,0.299844,-0.0570629
27.092,0.34934,-0.0901402
27.093,0.349088,-0.113662
27.094,0.318494,-0.0982363
27.095,0.357151,-0.078182
27.096,0.358887,-0.117024
27.097,0.33711,-0.120591
27.098,0.358862,-0.097752
27.099,0.348668,-0.0512782
27.1,0.3011,-0.145947
27.101,0.3282,-0.110376
27.102,0.383202,-0.131368
27.103,0.334089,-0.0868814
27.104,0.345862,-0.126767
27.105,0.345264,-0.0944287
27.106,0.349295,-0.051024
27.107,0.34951,-0.123512
27.108,0.340445,-0.0599657
27.109,0.346305,-0.120613
27.11,0.28142,-0.0938301
27.111,0.328577,-0.132132
27.112,0.360944,-0.117231
27.113,0.330241,-0.0605068
27.114,0.342025,-0.120981
27.115,0.350642,-0.0670142
27.116,0.313755,-0.0702143
27.117,0.348828,-0.149481
27.118,0.31968,-0.0907468
27.119,0.356117,-0.0969806
27.12,0.349124,-0.0720688
27.121,0.2913,-0.138439
27.122,0.336983,-0.094125
27.123,0.325583,-0.0865381
27.124,0.253174,-0.0943757
27.125,0.301935,-0.093497
27.126,0.374877,-0.0704777
27.127,0.309748,-0.160557
27.128,0.34731,-0.0979688
27.129,0.295507,-0.141022
27.13,0.30484,-0.0820275
27.131,0.353305,-0.0963044
27.132,0.319641,-0.0921338
27.133,0.323653,-0.124901
27.134,0.32532,-0.0641608
27.135,0.320519,-0.0838402
27.136,0.323459,-0.0919349
27.137,0.361437,-0.173005
27.138,0.308054,-0.0954583
27.139,0.305287,-0.0849611
27.14,0.37278,-0.0726137
27.141,0.31989,-0.060921
27.142,0.306503,-0.0960844
27.143,0.292268,-0.142269
27.144,0.304453,-0.0722564
27.145,0.315278,-0.101107
27.146,0.341451,-0.109775
27.147,0.363188,-0.071599
27.148,0.351252,-0.110991
27.149,0.30013,-0.12456
27.15,0.337403,-0.0966101
27.151,0.331081,-0.135031
27.152,0.318908,-0.11212
27.153,0.316776,-0.0650742
27.154,0.387809,-0.0958917
27.155,0.327841,-0.104205
27.156,0.316323,-0.109051
27.157,0.351112,-0.106018
27.158,0.333171,-0.115519
27.159,0.31882,-0.0832423
27.16,0.296491,-0.093071
27.161,0.325568,-0.0775928
27.162,0.358179,-0.113001
27.163,0.320561,-0.0934128
27.164,0.325294,-0.114945
27.165,0.313559,-0.107959
27.166,0.255658,-0.0894255
27.167,0.337956,-0.0886656
27.168,0.341388,-0.120211
27.169,0.31414,-0.0692026
27.17,0.315501,-0.13761
27.171,0.335262,-0.0871181
27.172,0.321658,-0.107602
27.173,0.325907,-0.0728785
27.174,0.382758,-0.0260243
27.175,0.333009,-0.0907131
27.176,0.337278,-0.110118
27.177,0.325989,-0.0773599
27.178,0.290195,-0.0980992
27.179,0.299827,-0.144661
27.18,0.3423,-0.158016
27.181,0.302598,-0.11144
27.182,0.335873,-0.1085
27.183,0.331814,-0.0950112
27.184,0.27768,-0.0633578
27.185,0.292474,-0.115042
27.186,0.324394,-0.0606773
27.187,0.341556,-0.118147
27.188,0.326212,-0.0648232
27.189,0.378025,-0.0417401
27.19,0.313263,-0.119421
27.191,0.273934,-0.113306
27.192,0.346737,-0.0766925
27.193,0.270786,-0.124661
27.194,0.337365,-0.123144
27.195,0.305166,-0.0829866
27.196,0.323316,-0.16758
27.197,0.310559,-0.113418
27.198,0.342476,-0.115761
27.199,0.343413,-0.122847
27.2,0.359475,-0.0994104
27.201,0.36668,-0.133895
27.202,0.280427,-0.106443
27.203,0.351962,-0.0739455
27.204,0.328022,-0.125515
27.205,0.264385,-0.0998744
27.206,0.343399,-0.0898982
27.207,0.30655,-0.119575
27.208,0.305457,-0.107831
27.209,0.333738,-0.103783
27.21,0.309966,-0.0865777
27.211,0.333932,-0.116751
27.212,0.32313,-0.112488
27.213,0.377178,-0.0653801
27.214,0.320787,-0.106506
27.215,0.331285,-0.168114
27.216,0.278288,-0.114313
27.217,0.326593,-0.172197
27.218,0.304212,-0.0693882
27.219,0.357701,-0.106613
27.22,0.323882,-0.126895
27.221,0.365694,-0.114995
27.222,0.315613,-0.15072
27.223,0.341506,-0.128593
27.224,0.300281,-0.108091
27.225,0.373292,-0.0675908
27.226,0.326914,-0.11038
27.227,0.354305,-0.141964
27.228,0.336034,-0.0854859
27.229,0.315386,-0.129849
27.23,0.385248,-0.126835
27.231,0.295413,-0.0719535
27.232,0.321134,-0.136104
