# SusceptibilitySimulation
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 1000
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.01
# f_low = 0
# f_high = 500
#
# Data format:
# Frequency, Re(Susceptibility), Im(Susceptibility)
#
11.744,36.2991,-58.7117
11.745,-9.94961,-100.756
11.746,39.5989,-36.5526
11.747,18.239,143.666
11.748,126.064,-43.8087
11.749,147.442,49.4524
11.75,-108.082,236.982
11.751,-34.4934,-148.08
11.752,-126.957,-146.006
11.753,3.47486,18.8071
11.754,42.4679,60.0668
11.755,-189.063,149.938
11.756,13.7745,51.0164
11.757,-22.09,-53.2964
11.758,10.3064,51.4722
11.759,-52.3613,134.579
11.76,96.6332,42.4958
11.761,-41.1622,39.728
11.762,31.2083,23.4233
11.763,-22.8165,62.5285
11.764,-48.0383,-36.1284
11.765,-87.6145,80.4383
11.766,-75.2841,-90.4085
11.767,-43.4236,87.0368
11.768,-71.611,-36.2415
11.769,-134.745,-72.4418
11.77,138.137,-90.9943
11.771,-75.9419,30.2425
11.772,-70.5726,40.9192
11.773,23.113,-84.45
11.774,-81.7531,-74.8018
11.775,60.6399,-73.8251
11.776,2.29556,-138.448
11.777,-65.776,148.989
11.778,-13.4131,-54.8911
11.779,-135.918,-58.9751
11.78,175.849,82.4747
11.781,8.77051,-76.1764
11.782,-16.2552,172.877
11.783,-120.172,-180.835
11.784,-0.357722,-110.571
11.785,-97.0277,97.103
11.786,-6.76258,-4.3422
11.787,-88.4246,-109.904
11.788,-96.1265,32.5564
11.789,-106.921,192.421
11.79,-85.6915,69.8114
11.791,-156.219,64.2585
11.792,-18.0264,-52.6116
11.793,54.4807,-7.98925
11.794,54.9468,-24.2301
11.795,10.3118,11.0554
11.796,-37.3292,19.1034
11.797,-78.8108,107.812
11.798,63.1534,159.109
11.799,-9.85017,-43.0596
11.8,179.982,48.2676
11.801,-43.289,49.0671
11.802,-87.8221,-50.6037
11.803,24.7558,42.4436
11.804,-108.772,112.411
11.805,-104.936,-63.4679
11.806,-39.9588,-34.1529
11.807,-148.686,-10.4938
11.808,21.445,-41.297
11.809,-149.891,84.1778
11.81,46.1519,-17.1069
11.811,-3.78976,-109.129
11.812,19.1696,-88.2773
11.813,86.9409,118.461
11.814,-72.8375,-147.154
11.815,47.5218,11.9117
11.816,153.816,-21.2694
11.817,77.1657,2.68348
11.818,-104.458,36.2711
11.819,19.5261,-107.777
11.82,28.4941,109.378
11.821,-10.8684,-29.5059
11.822,-13.6826,42.7428
11.823,138.084,6.47099
11.824,95.3553,-72.0757
11.825,37.3499,45.0614
11.826,-118.566,-66.3498
11.827,-48.1879,-74.8663
11.828,59.9537,-59.2622
11.829,48.1367,117.97
11.83,-120.719,40.0332
11.831,-55.3461,10.7781
11.832,-15.7882,-170.524
11.833,5.53309,60.6011
11.834,-22.1579,39.5648
11.835,130.691,-33.7052
11.836,-72.9485,169.22
11.837,42.6194,-136.893
11.838,22.5253,15.2786
11.839,-251.347,-19.3555
11.84,-3.30738,109.259
11.841,20.3785,40.5913
11.842,25.1376,76.405
11.843,45.533,101.39
11.844,-3.98315,115.322
11.845,70.12,-3.49762
11.846,-81.1363,7.57517
11.847,128.44,-40.8108
11.848,-130.593,-43.3486
11.849,-72.3822,-104.673
11.85,-7.70468,63.3421
11.851,118.24,30.2562
11.852,-129.095,126.76
11.853,2.47017,88.98
11.854,-14.493,-22.8507
11.855,126.673,-116.205
11.856,-24.9973,87.6985
11.857,-81.5295,-198.388
11.858,-134.202,-65.6141
11.859,130.782,-62.5125
11.86,165.487,-1.37293
11.861,-171.805,-122.781
11.862,73.6491,-159.938
11.863,15.9936,-80.9089
11.864,23.2336,91.2239
11.865,200.865,68.8794
11.866,42.4477,-173.233
11.867,-27.7456,135.996
11.868,-21.8009,63.4559
11.869,102.752,-66.3991
11.87,-25.7784,-8.54427
11.871,-89.5266,38.1991
11.872,124.624,100.379
11.873,-94.8916,-1.09994
11.874,-37.301,62.7725
11.875,161.472,61.9572
11.876,-81.3632,-77.639
11.877,32.7593,-86.7772
11.878,-12.5846,-140.294
11.879,118.452,-47.7389
11.88,23.4636,-42.0506
11.881,-38.7136,66.7946
11.882,116.755,6.877
11.883,188.926,49.4474
11.884,-283.096,3.18121
11.885,-81.084,93.7737
11.886,99.7742,-15.2271
11.887,-13.4004,46.3356
11.888,-58.5112,117.164
11.889,-97.8045,-84.2304
11.89,-113.778,-116.617
11.891,-91.726,38.1166
11.892,51.6707,-74.3993
11.893,6.58369,-16.6491
11.894,55.9171,76.9551
11.895,68.8186,30.647
11.896,-38.3933,4.58753
11.897,-14.6333,110.126
11.898,21.367,104.471
11.899,5.95044,131.088
11.9,-16.846,117.749
11.901,107.744,17.6216
11.902,130.258,-35.3057
11.903,-16.9617,183.618
11.904,60.9896,37.105
11.905,-32.1461,-38.3234
11.906,-34.504,-106.109
11.907,-51.1472,-9.18194
11.908,-32.8466,-68.6848
11.909,26.5319,66.3588
11.91,-237.834,-16.8188
11.911,-44.1572,68.2259
11.912,7.48963,71.4309
11.913,-46.5736,-16.4262
11.914,-93.784,50.9868
11.915,10.3383,-118.178
11.916,46.4416,16.1634
11.917,2.4022,-43.5616
11.918,-14.8384,-155.808
11.919,-51.7872,-37.5023
11.92,-143.105,-94.8839
11.921,-26.4344,44.6738
11.922,25.3267,-51.7174
11.923,182.936,-32.5342
11.924,-118.79,-27.8055
11.925,172.524,73.9962
11.926,223.062,-85.9647
11.927,62.8291,-59.8337
11.928,-42.8919,-52.5933
11.929,-70.1679,-52.3697
11.93,-61.7509,-22.665
11.931,-13.2229,107.246
11.932,57.4107,-65.0813
11.933,65.7133,86.3263
11.934,-71.6566,-59.7362
11.935,-100.697,-17.0811
11.936,-50.6209,74.9053
11.937,149.074,-15.1136
11.938,118.907,-29.7939
11.939,-4.95684,87.4166
11.94,124.807,46.7495
11.941,-15.5763,-22.5113
11.942,-25.952,-161.097
11.943,94.7716,47.8096
11.944,89.3612,86.0673
11.945,53.7738,-65.4738
11.946,113.083,-27.0598
11.947,-17.1826,79.9803
11.948,-146.133,-64.4849
11.949,125.986,266.2
11.95,117.357,81.7718
11.951,-159.719,96.6463
11.952,75.5862,-138.587
11.953,116.822,25.0096
11.954,183.203,-18.1173
11.955,13.5131,-40.9264
11.956,-3.35952,84.9637
11.957,117.394,29.3425
11.958,-46.5335,-50.6511
11.959,-88.2245,80.0501
11.96,-81.6059,11.1874
11.961,-67.6293,31.9059
11.962,122.908,-219.733
11.963,-3.75672,-213.727
11.964,73.622,71.7116
11.965,-34.3488,-27.9242
11.966,-74.0431,-178.48
11.967,-191.038,-6.60573
11.968,-44.5372,12.7476
11.969,-21.4709,24.7494
11.97,116.872,200.682
11.971,59.0605,-52.8661
11.972,-58.2202,-60.6481
11.973,-51.0273,-141.685
11.974,-212.033,125.774
11.975,59.1495,20.4536
11.976,80.9086,-21.1218
11.977,-148.633,-2.53866
11.978,-18.5768,-36.0407
11.979,16.075,63.7008
11.98,124.771,35.641
11.981,-63.2646,-162.452
11.982,-29.578,119.783
11.983,-9.4655,-135.494
11.984,-125.72,-11.4861
11.985,9.70699,-35.9006
11.986,-19.993,118.601
11.987,-9.39734,-9.525
11.988,5.47202,7.17758
11.989,-70.0701,86.3218
11.99,22.5096,46.3655
11.991,61.972,111.398
11.992,-184.103,205.288
11.993,-18.5462,-22.7982
11.994,86.3441,38.7535
11.995,-28.0824,58.4289
11.996,3.7703,-5.76642
11.997,13.049,-199.403
11.998,58.6991,-33.6198
11.999,149.592,-98.4057
12,4.83195,-1.25994
12.001,-11.607,140.197
12.002,-104.063,177.216
12.003,-114.076,-39.8427
12.004,-144.537,-201.059
12.005,144.039,57.8059
12.006,-43.0501,-13.0683
12.007,-66.5501,110.622
12.008,-154.793,-106.356
12.009,-49.9477,-132.783
12.01,-145.993,-70.6674
12.011,25.0537,77.4433
12.012,33.1883,-74.8128
12.013,104.891,-106.033
12.014,52.2584,-107.815
12.015,-14.5066,-9.89264
12.016,53.2453,78.1574
12.017,-137.968,5.04686
12.018,-20.0739,121.599
12.019,-103.1,158.893
12.02,30.9932,-92.0391
12.021,69.2601,26.4328
12.022,-47.6028,29.1984
12.023,5.55375,55.8116
12.024,-82.895,164.838
12.025,-86.093,-43.3475
12.026,-8.38828,-95.4652
12.027,50.4036,24.2409
12.028,3.84414,-100.957
12.029,-53.8307,184.251
12.03,-4.82972,-133.608
12.031,54.4318,-76.487
12.032,-190.002,-232.043
12.033,-84.9031,-29.066
12.034,146.035,30.0693
12.035,-153.095,-30.8015
12.036,39.0732,-20.8207
12.037,33.5176,-145.368
12.038,35.5987,-77.6016
12.039,264.27,7.50866
12.04,64.8207,90.6329
12.041,-48.8871,56.384
12.042,28.1015,113.636
12.043,43.9511,-219.28
12.044,-105.506,107.291
12.045,80.4916,-113.14
12.046,22.4695,-30.4194
12.047,-19.2019,11.6324
12.048,-36.4409,53.4548
12.049,44.3511,154.272
12.05,81.2684,-153.496
12.051,90.9884,-91.7728
12.052,138.789,-95.9864
12.053,113.651,72.7915
12.054,55.9342,64.7148
12.055,-94.9949,103.102
12.056,40.3598,73.1351
12.057,-107.193,40.1863
12.058,91.0116,-9.95983
12.059,21.588,-120.491
12.06,-124.533,59.3994
12.061,35.9492,106.823
12.062,39.5557,-137.794
12.063,213.937,80.1558
12.064,1.31132,25.1008
12.065,115.926,97.2598
12.066,-122.876,-20.8239
12.067,69.5954,-86.5994
12.068,58.9995,81.8672
12.069,81.7506,-20.7112
12.07,183.677,-153.281
12.071,44.625,0.839278
12.072,-33.4619,55.3883
12.073,213.655,23.1132
12.074,-57.2574,-218.731
12.075,222.204,-68.2331
12.076,-119.171,119.198
12.077,-36.2673,-94.2074
12.078,8.9376,108.322
12.079,-29.3854,120.565
12.08,216.409,-36.2206
12.081,-116.835,67.7763
12.082,48.2461,-201.39
12.083,10.563,133.423
12.084,-129.056,-107.178
12.085,-44.8275,-76.8275
12.086,-72.0052,80.3609
12.087,42.1592,-126.188
12.088,225.967,-217.013
12.089,22.5925,45.5731
12.09,45.2996,114.538
12.091,64.6971,71.092
12.092,-44.2004,-25.0904
12.093,-64.3764,71.3213
12.094,-162.205,-30.2207
12.095,40.5736,-27.7623
12.096,-52.737,111.039
12.097,143.038,131.288
12.098,-23.8069,39.7614
12.099,46.4217,-67.6028
12.1,-74.7072,-57.5778
12.101,-0.674192,15.1878
12.102,-136.891,127.283
12.103,28.3128,85.1704
12.104,19.4336,-33.3089
12.105,-149.882,50.0139
12.106,-8.53093,30.5444
12.107,-4.30412,-25.7061
12.108,90.1888,-45.8371
12.109,-55.0335,-10.843
12.11,-45.5068,33.2857
12.111,-3.45892,27.8627
12.112,103.798,148.742
12.113,-61.4593,-57.397
12.114,53.8901,-5.12774
12.115,-51.7656,142.38
12.116,36.9484,72.1501
12.117,-27.2761,47.0143
12.118,-166.183,-116.778
12.119,35.4922,-7.43529
12.12,105.49,114.256
12.121,-48.2758,61.3356
12.122,49.3065,-215.75
12.123,290.157,-110.378
12.124,19.1324,128.834
12.125,39.4989,13.2058
12.126,-90.2964,-15.5269
12.127,-64.8963,85.0755
12.128,-32.3121,-148.247
12.129,-39.9453,97.9299
12.13,-101.086,-164.82
12.131,127.631,-106.565
12.132,122.696,36.0782
12.133,-52.3192,11.3487
12.134,26.5147,-77.2254
12.135,-10.2183,-118.167
12.136,43.8268,91.8256
12.137,41.1573,190.602
12.138,-89.6838,97.2488
12.139,0.252723,-38.9423
12.14,117.047,-33.0924
12.141,130.439,-92.0185
12.142,-15.96,-46.8829
12.143,7.63625,88.2174
12.144,-33.8688,43.0099
12.145,100.344,-65.8828
12.146,34.3241,68.1691
12.147,191.156,-78.9428
12.148,208.383,65.1305
12.149,-45.7475,113.334
12.15,-107.624,17.9324
12.151,24.0952,40.6059
12.152,-28.7434,-32.364
12.153,-20.1597,-4.98416
12.154,-166.755,84.4063
12.155,-72.3228,-26.4672
12.156,-57.2129,-37.0707
12.157,-197.773,-73.1022
12.158,36.2558,-9.20838
12.159,-19.9781,-44.1061
12.16,-20.7701,38.2217
12.161,6.01667,60.2483
12.162,-82.9812,-116.766
12.163,-156.156,-25.9509
12.164,141.985,203.24
12.165,115.445,133.205
12.166,-9.47392,-82.5766
12.167,-111.076,-190.377
12.168,-37.9008,-16.8168
12.169,34.244,-11.2774
12.17,50.0631,-145.964
12.171,58.7002,149.221
12.172,26.1199,85.7464
12.173,-86.964,98.0439
12.174,25.6627,57.0741
12.175,87.6512,-30.1663
12.176,-189.812,-106.944
12.177,121.55,28.479
12.178,13.8897,56.0708
12.179,42.5522,-98.0194
12.18,-9.67567,104.69
12.181,54.4652,70.5636
12.182,-20.4529,84.3646
12.183,-86.8769,27.6869
12.184,-65.8188,166.264
12.185,-104.736,34.6495
12.186,-107.192,98.7777
12.187,-148.362,-55.8474
12.188,-16.9846,38.3606
12.189,110.888,-51.4483
12.19,-28.1269,49.2001
12.191,-139.905,-55.5683
12.192,-105.229,71.8915
12.193,-8.58847,48.5144
12.194,18.7641,-14.3761
12.195,-180.629,6.49609
12.196,-33.8462,105.085
12.197,-78.0602,10.4661
12.198,27.2374,106.294
12.199,-0.658989,-53.0233
12.2,-14.4843,-129.893
12.201,-178.443,-31.7468
12.202,-123.369,21.6957
12.203,-155.261,-128.754
12.204,93.2766,13.8663
12.205,51.5663,-67.3611
12.206,93.2272,9.09836
12.207,-5.37431,169.353
12.208,-111.028,260.74
12.209,-48.0358,23.739
12.21,116.813,-6.13348
12.211,-69.9244,32.7236
12.212,-48.0456,120.326
12.213,-140.235,14.2762
12.214,-45.8391,104.41
12.215,-36.6901,168.625
12.216,-16.1597,15.8498
12.217,-119.678,9.15906
12.218,-108.786,-98.0035
12.219,137.959,-132.2
12.22,-109.072,-45.9742
12.221,132.807,96.4832
12.222,128.42,21.6332
12.223,-10.4672,21.3143
12.224,112.208,51.3911
12.225,80.7889,-151.38
12.226,108.505,58.1441
12.227,-82.8355,120.927
12.228,-20.7472,43.9867
12.229,20.0134,-43.7076
12.23,3.72486,-172.413
12.231,70.9697,9.36388
12.232,9.73379,12.4112
12.233,-10.1331,-49.1997
12.234,-108.727,36.6014
12.235,-86.6186,-7.92921
12.236,-48.4236,166.8
12.237,42.0334,-25.8693
12.238,64.7041,23.584
12.239,-11.1538,149.62
12.24,88.2827,-74.6977
12.241,-51.4378,-49.3103
12.242,11.198,-72.769
12.243,66.6955,-37.8356
12.244,85.781,163.813
12.245,-116.021,-147.852
12.246,237.01,-225.214
12.247,18.8675,-182.982
12.248,-33.6882,111.366
12.249,-143.265,138.169
12.25,-96.7618,-52.5291
12.251,-95.2471,55.1708
12.252,-27.6212,-112.208
12.253,-119.032,-43.5876
12.254,155.419,-84.4433
12.255,120.462,-57.8769
12.256,8.90048,64.2499
12.257,20.0641,24.7523
12.258,-43.358,-25.1089
12.259,-130.146,-156.2
12.26,-152.932,117.115
12.261,-103.092,47.6046
12.262,126.526,147.879
12.263,92.4608,-72.8489
12.264,45.7003,-69.0077
12.265,14.925,80.9715
12.266,75.4963,-46.617
12.267,105.06,106.738
12.268,-76.3519,138.378
12.269,-157.919,67.1338
12.27,-66.6921,136.052
12.271,50.5098,92.8684
12.272,-111.552,-42.8663
12.273,-62.4338,-28.6714
12.274,-223.066,136.152
12.275,92.0339,227.189
12.276,166.261,31.2248
12.277,-2.60545,28.0814
12.278,61.055,15.822
12.279,11.8424,98.0386
12.28,3.57355,51.004
12.281,113.019,69.8385
12.282,39.3824,29.3487
12.283,-59.9925,123.608
12.284,3.92223,0.853644
12.285,0.349838,74.1848
12.286,-97.4449,-24.5519
12.287,11.6125,-47.8265
12.288,-0.276663,25.6513
12.289,-54.9858,-91.4112
12.29,-138.075,-55.4292
12.291,-4.95028,-28.7585
12.292,-105.047,3.00957
12.293,23.659,29.8567
12.294,-181.243,216.859
12.295,16.0452,-49.469
12.296,91.9878,251.463
12.297,-101.792,-14.4541
12.298,-28.2359,59.7919
12.299,-45.2783,-39.217
12.3,-138.669,62.9744
12.301,-113.207,-3.9801
12.302,176.752,-23.8535
12.303,42.2355,102.807
12.304,-148.338,47.384
12.305,70.4429,-1.20777
12.306,-85.0608,160.453
12.307,-38.7309,9.99184
12.308,3.08578,198.844
12.309,90.0489,-121.546
12.31,-232.619,-83.855
12.311,-143.381,-89.992
12.312,-9.8883,71.9345
12.313,100.101,8.30913
12.314,73.7723,81.4352
12.315,28.5254,103.298
12.316,27.1834,-31.0558
12.317,-101.242,-94.8245
12.318,-154.829,-37.1576
12.319,-17.2727,-4.57157
12.32,-102.044,-87.5038
12.321,-86.084,-173.423
12.322,33.0546,0.718942
12.323,53.0159,-62.1874
12.324,-132.925,114.071
12.325,25.2393,-139.319
12.326,-104.077,-40.6131
12.327,-18.841,-119.625
12.328,118.423,-6.88154
12.329,-61.6245,-56.736
12.33,-14.5205,-64.5418
12.331,-62.2247,47.4127
12.332,-172.549,-112.289
12.333,36.16,257.766
12.334,-68.6724,-69.1924
12.335,-77.1726,-86.9836
12.336,-64.8596,-64.3144
12.337,-59.4144,-37.8921
12.338,151.102,-8.88885
12.339,-142.026,212.63
12.34,-14.6125,-39.3761
12.341,-81.6535,57.1936
12.342,-62.5852,-37.5821
12.343,29.6001,22.8707
12.344,-101.543,36.0677
12.345,55.3718,-37.3545
12.346,155.845,-71.5174
12.347,71.2902,3.56888
12.348,-63.5333,47.7255
12.349,-62.4498,-44.3971
12.35,-151.361,-23.1919
12.351,-37.7703,-88.0681
12.352,-83.26,-107.64
12.353,-100.279,-50.5716
12.354,-32.9299,-73.4328
12.355,-138.251,-236.453
12.356,109.105,-15.0126
12.357,-123.074,-72.0331
12.358,-2.40101,-69.1833
12.359,8.03561,-17.5096
12.36,-82.5663,16.6596
12.361,37.0565,23.762
12.362,-9.19767,63.2412
12.363,9.40546,-44.8052
12.364,-1.80093,-55.3483
12.365,-44.207,-65.0782
12.366,193.585,15.7931
12.367,89.8618,-80.4479
12.368,-128.15,89.8939
12.369,14.5129,161.343
12.37,-124.486,-103.972
12.371,-104.847,-97.9797
12.372,45.2975,-148.031
12.373,93.2326,-116.217
12.374,22.5485,53.3396
12.375,-116.45,-82.2984
12.376,24.6145,-95.4537
12.377,-32.906,-86.3742
12.378,-38.398,-71.3249
12.379,75.4124,-150.98
12.38,-74.1444,103.116
12.381,99.683,224.498
12.382,38.3678,-99.2814
12.383,3.29826,16.7865
12.384,-103.582,134.747
12.385,0.439075,-62.6961
12.386,109.148,204.195
12.387,16.1369,-79.7882
12.388,129.801,78.3664
12.389,98.7287,-21.9183
12.39,114.614,29.6832
12.391,215.758,12.0588
12.392,39.2054,-29.3402
12.393,-87.5734,-38.361
12.394,66.7101,117.662
12.395,-16.527,39.4073
12.396,58.7646,-1.92738
12.397,-30.6978,183.861
12.398,-24.8903,81.8928
12.399,-99.8405,-95.7873
12.4,-117.999,53.4371
12.401,19.9502,-173.659
12.402,60.6886,6.58303
12.403,-89.7805,26.4083
12.404,143.959,-57.3482
12.405,176.041,109.633
12.406,-172.461,88.8689
12.407,-96.2968,-148.896
12.408,31.7131,-61.9468
12.409,9.89112,-132.901
12.41,87.2279,-37.3364
12.411,114.492,44.3959
12.412,68.2023,-21.1634
12.413,-77.5183,-145.298
12.414,47.7449,215.078
12.415,49.3985,-30.5307
12.416,-9.43292,-65.5414
12.417,-86.1689,-62.2279
12.418,154.436,-1.458
12.419,86.6667,-72.3527
12.42,-85.642,83.4469
12.421,28.033,25.8913
12.422,-142.12,4.77555
12.423,43.9402,6.87426
12.424,12.6722,111.982
12.425,-100.237,-85.2304
12.426,-71.0793,-30.1674
12.427,-51.4165,-116.698
12.428,41.6916,99.6754
12.429,137.975,76.8007
12.43,1.15169,-56.8453
12.431,-72.8407,-27.5245
12.432,98.9535,-60.4429
12.433,-50.0004,-46.9314
12.434,-32.3471,133.991
12.435,13.8813,101.444
12.436,-85.4653,-40.3074
12.437,-81.3185,23.6434
12.438,-49.7161,188.143
12.439,115.744,28.9915
12.44,40.7011,-29.7299
12.441,-83.9756,55.9685
12.442,87.9046,106.307
12.443,-11.625,-133.65
12.444,-45.3516,-48.3747
12.445,-176.179,77.637
12.446,-130.448,-24.5339
12.447,-93.0403,-20.6893
12.448,76.1278,-202.577
12.449,-33.1083,-258.026
12.45,-182.739,-23.1638
12.451,87.1848,-196.498
12.452,49.0281,-22.6044
12.453,-41.6021,-107.863
12.454,55.2387,-83.6211
12.455,101.291,-55.4753
12.456,18.1438,-20.6259
12.457,-100.374,43.4971
12.458,119.956,46.5281
12.459,32.8776,-57.6763
12.46,-16.5339,-97.3399
12.461,-4.84333,43.0918
12.462,46.4842,54.0062
12.463,-109.981,16.6929
12.464,54.1348,-126.135
12.465,-28.8541,86.8933
12.466,-7.30767,-176.846
12.467,31.6185,6.15858
12.468,-13.969,17.3745
12.469,43.6906,121.536
12.47,-42.4341,-25.99
12.471,-5.65889,-46.2345
12.472,93.1378,-65.9161
12.473,-101.61,-164.553
12.474,38.6724,78.5903
12.475,28.8371,-10.1958
12.476,-122.987,44.6315
12.477,-37.4549,-64.0943
12.478,-102.233,-25.7567
12.479,155.711,58.3937
12.48,120.868,-22.6864
12.481,142.071,-117.865
12.482,71.4152,53.8435
12.483,58.933,-45.7267
12.484,49.3793,-20.4456
12.485,-15.8894,23.5272
12.486,114.073,47.8218
12.487,-28.6691,-41.9322
12.488,153.577,-22.7649
12.489,11.8654,-59.3702
12.49,96.9501,12.0067
12.491,19.0999,152.6
12.492,105.579,-73.209
12.493,202.637,53.0998
12.494,-78.485,-34.5459
12.495,-12.6476,-36.9889
12.496,-87.8747,17.7477
12.497,331.478,-23.5848
12.498,145.26,85.4952
12.499,79.0014,-119.531
12.5,54.0973,40.0756
12.501,5.45044,-61.8405
12.502,-32.9789,121.181
12.503,173.857,-8.12031
12.504,94.9203,14.9882
12.505,-3.37075,19.3397
12.506,118.885,-66.2693
12.507,-37.3735,0.24164
12.508,135.382,-63.9935
12.509,-2.70049,97.9405
12.51,-146.045,-40.666
12.511,-103.803,-0.514029
12.512,4.58791,34.248
12.513,20.6166,69.3092
12.514,139.642,64.0257
12.515,-13.3944,60.2952
12.516,-111.646,-65.7078
12.517,93.9214,1.00554
12.518,-89.7484,31.055
12.519,-46.786,-68.3147
12.52,-47.8202,170.191
12.521,22.6107,-41.4112
12.522,77.1985,-52.0437
12.523,-105.931,-103.703
12.524,23.811,52.2373
12.525,158.156,-147.009
12.526,48.3257,-27.1275
12.527,97.9576,-106.048
12.528,58.3805,-72.9121
12.529,-9.87651,44.0911
12.53,-54.0638,-279.917
12.531,-79.5484,49.3299
12.532,84.1255,32.9941
12.533,-97.87,44.6707
12.534,-36.7227,21.8447
12.535,5.31622,-45.3406
12.536,-61.2865,-12.349
12.537,57.4788,-99.8412
12.538,1.79331,132.401
12.539,-141.232,-118.924
12.54,-21.8688,104.494
12.541,-57.8298,-4.04285
12.542,-76.1424,65.7205
12.543,268.034,8.47638
12.544,52.6527,143.298
12.545,65.7683,-65.0738
12.546,-100.662,25.076
12.547,-99.1777,26.3763
12.548,-48.3824,-194.725
12.549,-76.5335,-23.1707
12.55,45.0703,171.999
12.551,-123.78,-150.412
12.552,72.2191,-48.8474
12.553,55.6823,199.533
12.554,-70.1392,-68.4056
12.555,-4.48936,30.1579
12.556,-163.81,-10.4539
12.557,-155,-25.6997
12.558,33.5423,79.6202
12.559,56.8566,111.333
12.56,-59.4437,-20.7636
12.561,-27.6696,5.8999
12.562,-84.1472,-113.753
12.563,-82.936,2.18757
12.564,-188.961,31.9582
12.565,-49.2334,10.9584
12.566,-45.5347,-58.3866
12.567,-40.4835,-77.2759
12.568,-55.4232,17.3264
12.569,-37.0678,43.8284
12.57,90.428,-42.7407
12.571,30.4753,-0.630141
12.572,133.798,6.68355
12.573,53.2707,-100.225
12.574,-52.6033,-199.393
12.575,47.3248,48.1577
12.576,-18.1551,-140.316
12.577,-132.102,56.4414
12.578,-9.1327,84.1081
12.579,78.2927,126.792
12.58,26.081,-29.5129
12.581,52.1458,-232.201
12.582,17.546,-21.8636
12.583,-20.3173,42.6549
12.584,24.7951,16.5198
12.585,26.8113,-5.93571
12.586,166.277,-147.609
12.587,-83.436,-154.508
12.588,-129.618,57.9539
12.589,118.574,35.4786
12.59,81.488,33.0984
12.591,66.8479,-83.3089
12.592,-24.7055,29.104
12.593,52.5593,100.602
12.594,38.2121,-21.5065
12.595,-31.4402,-8.84026
12.596,36.7214,78.0307
12.597,26.8621,77.6132
12.598,46.103,-61.7724
12.599,-44.1871,62.2271
12.6,-33.9691,-81.6908
12.601,-112.996,118.578
12.602,-128.782,-12.7504
12.603,-56.1798,-125.294
12.604,-89.6953,-84.3771
12.605,-83.8383,2.84933
12.606,-47.5929,47.9711
12.607,35.3782,86.1677
12.608,50.7284,151.204
12.609,87.1241,10.4883
12.61,-89.8277,10.5321
12.611,38.9032,148.928
12.612,-175.377,-103.287
12.613,21.2132,-17.1568
12.614,84.822,-47.7817
12.615,-287.52,-57.7296
12.616,-155.869,-4.02735
12.617,-3.94177,-127.835
12.618,185.078,197.547
12.619,24.9215,-50.5937
12.62,79.7245,79.78
12.621,66.6987,-36.6117
12.622,86.3789,-124.145
12.623,-145.782,144.433
12.624,129.691,-8.57248
12.625,81.2788,-53.8545
12.626,-48.1043,-3.11212
12.627,-56.5382,80.9556
12.628,3.18168,-31.2394
12.629,3.15284,-88.1918
12.63,-126.305,137.189
12.631,149.048,-134.931
12.632,-64.5827,-24.2781
12.633,-86.4347,115.892
12.634,-24.6323,-142.018
12.635,-13.5501,-112.14
12.636,7.36444,116.738
12.637,-162.643,78.9489
12.638,-32.8574,41.2771
12.639,4.46585,-60.3267
12.64,82.0737,66.0131
12.641,-123.193,68.968
12.642,0.454447,110.397
12.643,118.421,10.1288
12.644,-1.99582,-29.1779
12.645,-17.1039,-64.9928
12.646,-64.1592,6.9486
12.647,-6.53093,69.9462
12.648,62.2744,-22.4693
12.649,37.162,-100.203
12.65,-36.3195,-106.183
12.651,-52.5972,-0.374561
12.652,-41.0969,26.0248
12.653,72.1849,-13.8175
12.654,37.382,-59.3041
12.655,61.5164,-42.1233
12.656,-9.29985,-35.516
12.657,21.8413,29.1046
12.658,171.601,-133.862
12.659,-26.4484,-28.3482
12.66,33.0429,134.564
12.661,27.5448,15.2043
12.662,125.868,-64.4776
12.663,-46.6073,81.7425
12.664,78.1853,36.6584
12.665,-71.2254,7.11449
12.666,-73.817,-8.82744
12.667,-92.0454,3.82853
12.668,50.377,-22.3971
12.669,-97.4206,-106.133
12.67,29.9474,61.0913
12.671,-13.6934,-44.571
12.672,-60.0963,94.4366
12.673,-189.249,-3.11739
12.674,112.141,50.9174
12.675,76.722,-6.75154
12.676,-21.354,-33.0056
12.677,55.6008,57.2407
12.678,-102.966,206.144
12.679,12.4169,11.4992
12.68,-2.71497,-78.6617
12.681,-60.0374,-8.61778
12.682,19.8552,48.8117
12.683,-61.1284,31.5975
12.684,-70.2503,-34.3497
12.685,-187.469,47.3139
12.686,1.09543,-86.0512
12.687,-197.921,-147.597
12.688,-111.55,-150.298
12.689,17.2562,25.8903
12.69,92.6629,81.9405
12.691,33.5756,95.5178
12.692,-48.4734,85.0366
12.693,-82.6514,-16.0778
12.694,22.1911,-26.7581
12.695,-81.833,-35.1681
12.696,18.9111,23.077
12.697,-241.946,-57.8717
12.698,-26.4989,17.6078
12.699,62.3901,71.833
12.7,-86.0133,119.01
12.701,-25.0945,124.408
12.702,143.641,181.518
12.703,-74.8741,-23.47
12.704,-118.364,33.8983
12.705,-167.344,5.18762
12.706,141.983,63.1019
12.707,-6.53195,7.72978
12.708,117.7,59.3994
