# FiringRateSimulation
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.02
# f_low = 0
# f_high = 50
#
# Data format:
# Time, Firing rate
#
206.62,0.340068
206.63,0.480096
206.64,0.560112
206.65,0.430086
206.66,0.570114
206.67,0.520104
206.68,0.420084
206.69,0.40008
206.7,0.640128
206.71,0.410082
206.72,0.490098
206.73,0.530106
206.74,0.40008
206.75,0.490098
206.76,0.430086
206.77,0.30006
206.78,0.470094
206.79,0.410082
206.8,0.430086
206.81,0.490098
206.82,0.390078
206.83,0.470094
206.84,0.430086
206.85,0.45009
206.86,0.420084
206.87,0.390078
206.88,0.510102
206.89,0.310062
206.9,0.5001
206.91,0.330066
206.92,0.520104
206.93,0.470094
206.94,0.410082
206.95,0.370074
206.96,0.410082
206.97,0.55011
206.98,0.390078
206.99,0.410082
207,0.45009
207.01,0.530106
207.02,0.420084
207.03,0.390078
207.04,0.340068
207.05,0.430086
207.06,0.420084
207.07,0.360072
207.08,0.420084
207.09,0.390078
207.1,0.440088
207.11,0.430086
207.12,0.40008
207.13,0.5001
207.14,0.410082
207.15,0.420084
207.16,0.380076
207.17,0.440088
207.18,0.470094
207.19,0.440088
207.2,0.430086
207.21,0.460092
207.22,0.560112
207.23,0.410082
207.24,0.470094
207.25,0.370074
207.26,0.340068
207.27,0.430086
207.28,0.430086
207.29,0.520104
207.3,0.560112
207.31,0.480096
207.32,0.60012
207.33,0.390078
207.34,0.410082
207.35,0.340068
207.36,0.420084
207.37,0.45009
207.38,0.290058
207.39,0.490098
207.4,0.370074
207.41,0.470094
207.42,0.480096
207.43,0.420084
207.44,0.55011
207.45,0.370074
207.46,0.420084
207.47,0.510102
207.48,0.430086
207.49,0.40008
207.5,0.340068
207.51,0.480096
207.52,0.35007
207.53,0.390078
207.54,0.620124
207.55,0.390078
207.56,0.460092
207.57,0.540108
207.58,0.5001
207.59,0.45009
207.6,0.420084
207.61,0.340068
207.62,0.340068
207.63,0.520104
207.64,0.470094
207.65,0.440088
207.66,0.380076
207.67,0.380076
207.68,0.45009
207.69,0.340068
207.7,0.30006
207.71,0.410082
207.72,0.280056
207.73,0.560112
207.74,0.470094
207.75,0.470094
207.76,0.5001
207.77,0.420084
207.78,0.510102
207.79,0.380076
207.8,0.570114
207.81,0.5001
207.82,0.460092
207.83,0.330066
207.84,0.460092
207.85,0.330066
207.86,0.320064
207.87,0.470094
207.88,0.410082
207.89,0.30006
207.9,0.390078
207.91,0.340068
207.92,0.420084
207.93,0.460092
207.94,0.5001
207.95,0.40008
207.96,0.35007
207.97,0.420084
207.98,0.440088
207.99,0.430086
208,0.440088
208.01,0.390078
208.02,0.540108
208.03,0.480096
208.04,0.460092
208.05,0.340068
208.06,0.470094
208.07,0.480096
208.08,0.460092
208.09,0.5001
208.1,0.5001
208.11,0.420084
208.12,0.420084
208.13,0.45009
208.14,0.45009
208.15,0.470094
208.16,0.370074
208.17,0.370074
208.18,0.410082
208.19,0.490098
208.2,0.340068
208.21,0.5001
208.22,0.360072
208.23,0.40008
208.24,0.360072
208.25,0.390078
208.26,0.440088
208.27,0.360072
208.28,0.45009
208.29,0.430086
208.3,0.430086
208.31,0.460092
208.32,0.40008
208.33,0.440088
208.34,0.35007
208.35,0.390078
208.36,0.430086
208.37,0.45009
208.38,0.30006
208.39,0.320064
208.4,0.530106
208.41,0.430086
208.42,0.360072
208.43,0.410082
208.44,0.310062
208.45,0.270054
208.46,0.490098
208.47,0.380076
208.48,0.340068
208.49,0.470094
208.5,0.410082
208.51,0.320064
208.52,0.290058
208.53,0.420084
208.54,0.410082
208.55,0.180036
208.56,0.440088
208.57,0.430086
208.58,0.310062
208.59,0.460092
208.6,0.310062
208.61,0.380076
208.62,0.390078
208.63,0.40008
208.64,0.470094
208.65,0.45009
208.66,0.390078
208.67,0.35007
208.68,0.390078
208.69,0.35007
208.7,0.430086
208.71,0.40008
208.72,0.360072
208.73,0.470094
208.74,0.390078
208.75,0.40008
208.76,0.380076
208.77,0.390078
208.78,0.360072
208.79,0.460092
208.8,0.410082
208.81,0.360072
208.82,0.320064
208.83,0.440088
208.84,0.540108
208.85,0.45009
208.86,0.30006
208.87,0.430086
208.88,0.45009
208.89,0.530106
208.9,0.340068
208.91,0.420084
208.92,0.370074
208.93,0.390078
208.94,0.420084
208.95,0.430086
208.96,0.370074
208.97,0.460092
208.98,0.330066
208.99,0.440088
209,0.360072
209.01,0.530106
209.02,0.370074
209.03,0.510102
209.04,0.360072
209.05,0.310062
209.06,0.490098
209.07,0.480096
209.08,0.370074
209.09,0.340068
209.1,0.410082
209.11,0.440088
209.12,0.320064
209.13,0.45009
209.14,0.360072
209.15,0.460092
209.16,0.30006
209.17,0.490098
209.18,0.410082
209.19,0.35007
209.2,0.490098
209.21,0.440088
209.22,0.340068
209.23,0.560112
209.24,0.310062
209.25,0.420084
209.26,0.430086
209.27,0.370074
209.28,0.35007
209.29,0.370074
209.3,0.35007
209.31,0.470094
209.32,0.520104
209.33,0.420084
209.34,0.540108
209.35,0.55011
209.36,0.470094
209.37,0.440088
209.38,0.570114
209.39,0.390078
209.4,0.530106
209.41,0.490098
209.42,0.610122
209.43,0.470094
209.44,0.360072
209.45,0.310062
209.46,0.330066
209.47,0.480096
209.48,0.40008
209.49,0.560112
209.5,0.390078
209.51,0.380076
209.52,0.370074
209.53,0.370074
209.54,0.460092
209.55,0.410082
209.56,0.470094
209.57,0.480096
209.58,0.40008
209.59,0.320064
209.6,0.440088
209.61,0.45009
209.62,0.540108
209.63,0.440088
209.64,0.370074
209.65,0.430086
209.66,0.380076
209.67,0.520104
209.68,0.490098
209.69,0.480096
209.7,0.460092
209.71,0.55011
209.72,0.580116
209.73,0.40008
209.74,0.55011
209.75,0.520104
209.76,0.510102
209.77,0.490098
209.78,0.460092
209.79,0.40008
209.8,0.410082
209.81,0.460092
209.82,0.440088
209.83,0.380076
209.84,0.520104
209.85,0.330066
209.86,0.480096
209.87,0.490098
209.88,0.430086
209.89,0.410082
209.9,0.55011
209.91,0.380076
209.92,0.440088
209.93,0.45009
209.94,0.380076
209.95,0.420084
209.96,0.520104
209.97,0.390078
209.98,0.40008
209.99,0.430086
210,0.470094
210.01,0.290058
210.02,0.290058
210.03,0.380076
210.04,0.490098
210.05,0.55011
210.06,0.360072
210.07,0.410082
210.08,0.410082
210.09,0.340068
210.1,0.460092
210.11,0.45009
210.12,0.40008
210.13,0.460092
210.14,0.440088
210.15,0.490098
210.16,0.510102
210.17,0.540108
210.18,0.410082
210.19,0.60012
210.2,0.530106
210.21,0.45009
210.22,0.440088
210.23,0.410082
210.24,0.380076
210.25,0.35007
210.26,0.430086
210.27,0.370074
210.28,0.410082
210.29,0.470094
210.3,0.460092
210.31,0.340068
210.32,0.40008
210.33,0.290058
210.34,0.420084
210.35,0.390078
210.36,0.310062
210.37,0.470094
210.38,0.520104
210.39,0.390078
210.4,0.280056
210.41,0.430086
210.42,0.45009
210.43,0.510102
210.44,0.440088
210.45,0.330066
210.46,0.340068
210.47,0.380076
210.48,0.270054
210.49,0.360072
210.5,0.320064
210.51,0.310062
210.52,0.430086
210.53,0.420084
210.54,0.360072
210.55,0.570114
210.56,0.45009
210.57,0.45009
210.58,0.40008
210.59,0.330066
210.6,0.35007
210.61,0.35007
210.62,0.40008
210.63,0.320064
210.64,0.410082
210.65,0.390078
210.66,0.440088
210.67,0.45009
210.68,0.45009
210.69,0.610122
210.7,0.5001
210.71,0.5001
210.72,0.390078
210.73,0.5001
210.74,0.480096
210.75,0.480096
210.76,0.520104
210.77,0.410082
210.78,0.410082
210.79,0.380076
210.8,0.45009
210.81,0.420084
210.82,0.35007
210.83,0.620124
210.84,0.40008
210.85,0.440088
210.86,0.5001
210.87,0.480096
210.88,0.420084
210.89,0.25005
210.9,0.470094
210.91,0.30006
210.92,0.35007
210.93,0.380076
210.94,0.410082
210.95,0.480096
210.96,0.390078
210.97,0.360072
210.98,0.530106
210.99,0.40008
211,0.60012
211.01,0.360072
211.02,0.40008
211.03,0.480096
211.04,0.360072
211.05,0.40008
211.06,0.410082
211.07,0.370074
211.08,0.40008
211.09,0.490098
211.1,0.410082
211.11,0.370074
211.12,0.490098
211.13,0.5001
211.14,0.290058
211.15,0.340068
211.16,0.380076
211.17,0.410082
211.18,0.40008
211.19,0.440088
211.2,0.380076
211.21,0.390078
211.22,0.35007
211.23,0.5001
211.24,0.440088
211.25,0.490098
211.26,0.420084
211.27,0.430086
211.28,0.370074
211.29,0.310062
211.3,0.320064
211.31,0.430086
211.32,0.340068
211.33,0.40008
211.34,0.470094
211.35,0.35007
211.36,0.5001
211.37,0.430086
211.38,0.430086
211.39,0.430086
211.4,0.320064
211.41,0.440088
211.42,0.370074
211.43,0.330066
211.44,0.40008
211.45,0.370074
211.46,0.310062
211.47,0.40008
211.48,0.340068
211.49,0.280056
211.5,0.380076
211.51,0.430086
211.52,0.410082
211.53,0.520104
211.54,0.370074
211.55,0.340068
211.56,0.440088
211.57,0.45009
211.58,0.410082
211.59,0.340068
211.6,0.580116
211.61,0.390078
211.62,0.370074
211.63,0.470094
211.64,0.55011
211.65,0.420084
211.66,0.470094
211.67,0.410082
211.68,0.460092
211.69,0.330066
211.7,0.430086
211.71,0.530106
211.72,0.45009
211.73,0.45009
211.74,0.55011
211.75,0.380076
211.76,0.440088
211.77,0.360072
211.78,0.370074
211.79,0.320064
211.8,0.370074
211.81,0.470094
211.82,0.440088
211.83,0.470094
211.84,0.460092
211.85,0.520104
211.86,0.410082
211.87,0.340068
211.88,0.610122
211.89,0.560112
211.9,0.580116
211.91,0.40008
211.92,0.5001
211.93,0.40008
211.94,0.430086
211.95,0.5001
211.96,0.460092
211.97,0.480096
211.98,0.420084
211.99,0.360072
212,0.370074
212.01,0.560112
212.02,0.580116
212.03,0.290058
212.04,0.40008
212.05,0.40008
212.06,0.370074
212.07,0.40008
212.08,0.5001
212.09,0.410082
212.1,0.340068
212.11,0.440088
212.12,0.30006
212.13,0.530106
212.14,0.480096
212.15,0.430086
212.16,0.35007
212.17,0.510102
212.18,0.420084
212.19,0.45009
212.2,0.410082
212.21,0.340068
212.22,0.480096
212.23,0.280056
212.24,0.540108
212.25,0.35007
212.26,0.390078
212.27,0.420084
212.28,0.430086
212.29,0.470094
212.3,0.520104
212.31,0.430086
212.32,0.45009
212.33,0.460092
212.34,0.430086
212.35,0.390078
212.36,0.470094
212.37,0.480096
212.38,0.470094
212.39,0.520104
212.4,0.530106
212.41,0.490098
212.42,0.430086
212.43,0.470094
212.44,0.470094
212.45,0.35007
212.46,0.480096
212.47,0.320064
212.48,0.540108
212.49,0.510102
212.5,0.620124
212.51,0.490098
212.52,0.55011
212.53,0.380076
212.54,0.360072
212.55,0.480096
212.56,0.430086
212.57,0.410082
212.58,0.430086
212.59,0.420084
212.6,0.460092
212.61,0.440088
212.62,0.470094
212.63,0.45009
212.64,0.470094
212.65,0.440088
212.66,0.330066
212.67,0.530106
212.68,0.45009
212.69,0.390078
212.7,0.440088
212.71,0.420084
212.72,0.410082
212.73,0.420084
212.74,0.380076
212.75,0.35007
212.76,0.380076
212.77,0.40008
212.78,0.460092
212.79,0.390078
212.8,0.420084
212.81,0.430086
212.82,0.280056
212.83,0.35007
212.84,0.35007
212.85,0.470094
212.86,0.410082
212.87,0.45009
212.88,0.55011
212.89,0.480096
212.9,0.530106
212.91,0.380076
212.92,0.440088
212.93,0.460092
212.94,0.40008
212.95,0.390078
212.96,0.460092
212.97,0.5001
212.98,0.330066
212.99,0.270054
213,0.430086
213.01,0.490098
213.02,0.280056
213.03,0.30006
213.04,0.440088
213.05,0.45009
213.06,0.45009
213.07,0.30006
213.08,0.270054
213.09,0.430086
213.1,0.45009
213.11,0.420084
213.12,0.35007
213.13,0.390078
213.14,0.370074
213.15,0.460092
213.16,0.560112
213.17,0.460092
213.18,0.370074
213.19,0.370074
213.2,0.440088
213.21,0.45009
213.22,0.380076
213.23,0.510102
213.24,0.480096
213.25,0.470094
213.26,0.380076
213.27,0.480096
213.28,0.390078
213.29,0.290058
213.3,0.380076
213.31,0.40008
213.32,0.430086
213.33,0.380076
213.34,0.420084
213.35,0.410082
213.36,0.290058
213.37,0.430086
213.38,0.390078
213.39,0.5001
213.4,0.530106
213.41,0.30006
213.42,0.470094
213.43,0.410082
213.44,0.35007
213.45,0.380076
213.46,0.340068
213.47,0.45009
213.48,0.330066
213.49,0.280056
213.5,0.430086
213.51,0.390078
213.52,0.340068
213.53,0.490098
213.54,0.45009
213.55,0.330066
213.56,0.65013
213.57,0.55011
213.58,0.30006
213.59,0.35007
213.6,0.310062
213.61,0.290058
213.62,0.410082
213.63,0.390078
213.64,0.460092
213.65,0.330066
213.66,0.430086
213.67,0.430086
213.68,0.410082
213.69,0.320064
213.7,0.520104
213.71,0.340068
213.72,0.40008
213.73,0.430086
213.74,0.35007
213.75,0.420084
213.76,0.430086
213.77,0.340068
213.78,0.390078
213.79,0.290058
213.8,0.390078
213.81,0.380076
213.82,0.420084
213.83,0.380076
213.84,0.390078
213.85,0.310062
213.86,0.440088
213.87,0.420084
213.88,0.440088
213.89,0.440088
213.9,0.30006
213.91,0.5001
213.92,0.390078
213.93,0.25005
213.94,0.510102
213.95,0.320064
213.96,0.420084
213.97,0.420084
213.98,0.40008
213.99,0.490098
214,0.470094
214.01,0.480096
214.02,0.55011
214.03,0.40008
214.04,0.55011
214.05,0.45009
214.06,0.390078
214.07,0.360072
214.08,0.390078
214.09,0.520104
214.1,0.460092
214.11,0.5001
214.12,0.430086
214.13,0.70014
214.14,0.55011
214.15,0.45009
214.16,0.45009
214.17,0.430086
214.18,0.430086
214.19,0.440088
214.2,0.480096
214.21,0.420084
214.22,0.360072
214.23,0.5001
214.24,0.440088
214.25,0.490098
214.26,0.35007
214.27,0.470094
214.28,0.470094
214.29,0.35007
214.3,0.40008
214.31,0.460092
214.32,0.430086
214.33,0.370074
214.34,0.330066
214.35,0.470094
214.36,0.390078
214.37,0.460092
214.38,0.390078
214.39,0.430086
214.4,0.580116
214.41,0.390078
214.42,0.490098
214.43,0.490098
214.44,0.5001
214.45,0.40008
214.46,0.530106
214.47,0.460092
214.48,0.460092
214.49,0.490098
214.5,0.5001
214.51,0.570114
214.52,0.410082
214.53,0.490098
214.54,0.45009
214.55,0.420084
214.56,0.540108
214.57,0.440088
214.58,0.410082
214.59,0.390078
214.6,0.470094
214.61,0.530106
214.62,0.390078
214.63,0.430086
214.64,0.45009
214.65,0.45009
214.66,0.380076
214.67,0.45009
214.68,0.480096
214.69,0.490098
214.7,0.410082
214.71,0.270054
214.72,0.390078
214.73,0.5001
214.74,0.55011
214.75,0.45009
214.76,0.40008
214.77,0.390078
214.78,0.510102
214.79,0.520104
214.8,0.420084
214.81,0.340068
214.82,0.40008
214.83,0.430086
214.84,0.40008
214.85,0.480096
214.86,0.430086
214.87,0.35007
214.88,0.390078
214.89,0.320064
214.9,0.510102
214.91,0.460092
214.92,0.320064
214.93,0.510102
214.94,0.530106
214.95,0.430086
214.96,0.520104
214.97,0.55011
214.98,0.560112
214.99,0.420084
215,0.35007
215.01,0.40008
215.02,0.290058
215.03,0.410082
215.04,0.5001
215.05,0.330066
215.06,0.420084
215.07,0.410082
215.08,0.540108
215.09,0.40008
215.1,0.420084
215.11,0.390078
215.12,0.40008
215.13,0.420084
215.14,0.40008
215.15,0.370074
215.16,0.340068
215.17,0.480096
215.18,0.470094
215.19,0.40008
215.2,0.30006
215.21,0.370074
215.22,0.390078
215.23,0.540108
215.24,0.380076
215.25,0.420084
215.26,0.410082
215.27,0.440088
215.28,0.390078
215.29,0.360072
215.3,0.60012
215.31,0.420084
215.32,0.510102
215.33,0.40008
215.34,0.560112
215.35,0.360072
215.36,0.520104
215.37,0.530106
215.38,0.40008
215.39,0.55011
215.4,0.590118
215.41,0.510102
215.42,0.380076
215.43,0.45009
215.44,0.390078
215.45,0.440088
215.46,0.440088
215.47,0.420084
215.48,0.370074
215.49,0.370074
215.5,0.340068
215.51,0.430086
215.52,0.380076
215.53,0.440088
215.54,0.410082
215.55,0.390078
215.56,0.380076
215.57,0.390078
215.58,0.40008
215.59,0.370074
215.6,0.320064
215.61,0.310062
215.62,0.420084
215.63,0.460092
215.64,0.370074
215.65,0.270054
215.66,0.380076
215.67,0.420084
215.68,0.35007
215.69,0.480096
215.7,0.520104
215.71,0.40008
215.72,0.360072
215.73,0.480096
215.74,0.470094
215.75,0.390078
215.76,0.370074
215.77,0.380076
215.78,0.340068
215.79,0.25005
215.8,0.380076
215.81,0.460092
215.82,0.35007
215.83,0.570114
215.84,0.430086
215.85,0.390078
215.86,0.430086
215.87,0.370074
215.88,0.380076
215.89,0.35007
215.9,0.470094
215.91,0.210042
215.92,0.45009
215.93,0.310062
215.94,0.360072
215.95,0.430086
215.96,0.560112
215.97,0.40008
215.98,0.380076
215.99,0.340068
216,0.390078
216.01,0.510102
216.02,0.620124
216.03,0.330066
216.04,0.420084
216.05,0.460092
216.06,0.320064
216.07,0.390078
216.08,0.40008
216.09,0.390078
216.1,0.430086
216.11,0.40008
216.12,0.430086
216.13,0.280056
216.14,0.460092
216.15,0.310062
216.16,0.520104
216.17,0.510102
216.18,0.360072
216.19,0.320064
216.2,0.340068
216.21,0.370074
216.22,0.420084
216.23,0.390078
216.24,0.420084
216.25,0.35007
216.26,0.540108
216.27,0.5001
216.28,0.360072
216.29,0.360072
216.3,0.580116
216.31,0.410082
216.32,0.510102
216.33,0.260052
216.34,0.330066
216.35,0.360072
216.36,0.280056
216.37,0.560112
216.38,0.330066
216.39,0.490098
216.4,0.480096
216.41,0.410082
216.42,0.5001
216.43,0.380076
216.44,0.440088
216.45,0.5001
216.46,0.410082
216.47,0.440088
216.48,0.340068
216.49,0.40008
216.5,0.40008
216.51,0.510102
216.52,0.340068
216.53,0.460092
216.54,0.480096
216.55,0.510102
216.56,0.40008
216.57,0.420084
216.58,0.410082
216.59,0.480096
216.6,0.320064
216.61,0.370074
216.62,0.340068
216.63,0.440088
216.64,0.430086
216.65,0.480096
216.66,0.430086
216.67,0.55011
216.68,0.340068
216.69,0.370074
216.7,0.460092
216.71,0.340068
216.72,0.480096
216.73,0.340068
216.74,0.510102
216.75,0.430086
216.76,0.460092
216.77,0.35007
216.78,0.570114
216.79,0.45009
216.8,0.510102
216.81,0.430086
216.82,0.520104
216.83,0.470094
216.84,0.390078
216.85,0.530106
216.86,0.570114
216.87,0.40008
216.88,0.420084
216.89,0.410082
216.9,0.370074
216.91,0.420084
216.92,0.480096
216.93,0.430086
216.94,0.530106
216.95,0.510102
216.96,0.490098
216.97,0.35007
216.98,0.540108
216.99,0.460092
217,0.470094
217.01,0.410082
217.02,0.510102
217.03,0.520104
217.04,0.410082
217.05,0.430086
217.06,0.390078
217.07,0.280056
217.08,0.410082
217.09,0.430086
217.1,0.480096
217.11,0.5001
217.12,0.490098
217.13,0.55011
217.14,0.370074
217.15,0.35007
217.16,0.330066
217.17,0.360072
217.18,0.360072
217.19,0.380076
217.2,0.410082
217.21,0.510102
217.22,0.470094
217.23,0.490098
217.24,0.430086
217.25,0.380076
217.26,0.520104
217.27,0.410082
217.28,0.45009
217.29,0.440088
217.3,0.40008
217.31,0.35007
217.32,0.410082
217.33,0.540108
217.34,0.440088
217.35,0.40008
217.36,0.390078
217.37,0.40008
217.38,0.330066
217.39,0.340068
217.4,0.440088
217.41,0.430086
217.42,0.440088
217.43,0.320064
217.44,0.340068
217.45,0.430086
217.46,0.390078
217.47,0.35007
217.48,0.40008
217.49,0.470094
217.5,0.520104
217.51,0.45009
217.52,0.560112
217.53,0.390078
217.54,0.380076
217.55,0.330066
217.56,0.460092
217.57,0.410082
217.58,0.410082
217.59,0.430086
217.6,0.480096
217.61,0.570114
217.62,0.530106
217.63,0.390078
217.64,0.45009
217.65,0.560112
217.66,0.360072
217.67,0.5001
217.68,0.380076
217.69,0.430086
217.7,0.45009
217.71,0.45009
217.72,0.570114
217.73,0.340068
217.74,0.360072
217.75,0.390078
217.76,0.460092
217.77,0.510102
217.78,0.410082
217.79,0.40008
217.8,0.360072
217.81,0.380076
217.82,0.420084
217.83,0.35007
217.84,0.380076
217.85,0.270054
217.86,0.320064
217.87,0.390078
217.88,0.330066
217.89,0.380076
217.9,0.5001
217.91,0.440088
217.92,0.310062
217.93,0.260052
217.94,0.260052
217.95,0.480096
217.96,0.480096
217.97,0.340068
217.98,0.55011
217.99,0.340068
218,0.380076
218.01,0.340068
218.02,0.470094
218.03,0.530106
218.04,0.540108
218.05,0.390078
218.06,0.45009
218.07,0.520104
218.08,0.40008
218.09,0.410082
218.1,0.610122
218.11,0.45009
218.12,0.25005
218.13,0.40008
218.14,0.310062
218.15,0.340068
218.16,0.430086
218.17,0.470094
218.18,0.420084
218.19,0.360072
218.2,0.480096
218.21,0.45009
218.22,0.590118
218.23,0.310062
218.24,0.35007
218.25,0.30006
218.26,0.410082
218.27,0.440088
218.28,0.40008
218.29,0.35007
218.3,0.320064
218.31,0.370074
218.32,0.40008
218.33,0.440088
218.34,0.390078
218.35,0.430086
218.36,0.420084
218.37,0.380076
218.38,0.570114
218.39,0.30006
218.4,0.480096
218.41,0.470094
218.42,0.420084
218.43,0.430086
218.44,0.430086
218.45,0.290058
218.46,0.340068
218.47,0.320064
218.48,0.420084
218.49,0.40008
218.5,0.240048
218.51,0.410082
218.52,0.320064
218.53,0.380076
218.54,0.370074
218.55,0.480096
218.56,0.480096
218.57,0.490098
218.58,0.370074
218.59,0.55011
218.6,0.35007
218.61,0.440088
218.62,0.360072
218.63,0.370074
218.64,0.570114
218.65,0.430086
218.66,0.480096
218.67,0.420084
218.68,0.260052
218.69,0.390078
218.7,0.320064
218.71,0.460092
218.72,0.320064
218.73,0.420084
218.74,0.390078
218.75,0.420084
218.76,0.460092
218.77,0.430086
218.78,0.410082
218.79,0.390078
218.8,0.5001
218.81,0.490098
218.82,0.40008
218.83,0.380076
218.84,0.430086
218.85,0.380076
218.86,0.460092
218.87,0.390078
218.88,0.340068
218.89,0.35007
218.9,0.380076
218.91,0.460092
218.92,0.580116
218.93,0.60012
218.94,0.530106
218.95,0.520104
218.96,0.470094
218.97,0.410082
218.98,0.260052
218.99,0.35007
219,0.45009
219.01,0.340068
219.02,0.45009
219.03,0.380076
219.04,0.480096
219.05,0.430086
219.06,0.370074
219.07,0.480096
219.08,0.40008
219.09,0.55011
219.1,0.510102
219.11,0.440088
219.12,0.5001
219.13,0.5001
219.14,0.40008
219.15,0.420084
219.16,0.5001
219.17,0.480096
219.18,0.60012
219.19,0.570114
219.2,0.440088
219.21,0.540108
219.22,0.410082
219.23,0.410082
219.24,0.35007
219.25,0.430086
219.26,0.480096
219.27,0.490098
219.28,0.45009
219.29,0.540108
219.3,0.40008
219.31,0.580116
219.32,0.510102
219.33,0.370074
219.34,0.470094
219.35,0.45009
219.36,0.320064
219.37,0.470094
219.38,0.360072
219.39,0.480096
219.4,0.460092
219.41,0.460092
219.42,0.440088
219.43,0.440088
219.44,0.40008
219.45,0.460092
219.46,0.520104
219.47,0.420084
219.48,0.55011
219.49,0.370074
219.5,0.290058
219.51,0.440088
219.52,0.270054
219.53,0.380076
219.54,0.330066
219.55,0.410082
219.56,0.440088
219.57,0.410082
219.58,0.340068
219.59,0.510102
219.6,0.460092
219.61,0.340068
219.62,0.370074
219.63,0.490098
219.64,0.5001
219.65,0.470094
219.66,0.320064
219.67,0.570114
219.68,0.360072
219.69,0.410082
219.7,0.490098
219.71,0.490098
219.72,0.490098
219.73,0.430086
219.74,0.370074
219.75,0.490098
219.76,0.460092
219.77,0.310062
219.78,0.45009
219.79,0.270054
219.8,0.440088
219.81,0.330066
219.82,0.430086
219.83,0.360072
219.84,0.470094
219.85,0.45009
219.86,0.45009
219.87,0.380076
219.88,0.490098
219.89,0.40008
219.9,0.470094
219.91,0.330066
219.92,0.440088
219.93,0.290058
219.94,0.490098
219.95,0.440088
219.96,0.30006
219.97,0.390078
219.98,0.410082
219.99,0.320064
220,0.35007
220.01,0.40008
220.02,0.40008
220.03,0.35007
220.04,0.510102
220.05,0.510102
220.06,0.440088
220.07,0.360072
220.08,0.380076
220.09,0.30006
220.1,0.510102
220.11,0.410082
220.12,0.390078
220.13,0.470094
220.14,0.45009
220.15,0.330066
220.16,0.340068
220.17,0.380076
220.18,0.470094
220.19,0.590118
220.2,0.440088
220.21,0.440088
220.22,0.40008
220.23,0.45009
220.24,0.470094
220.25,0.390078
220.26,0.40008
220.27,0.430086
220.28,0.380076
220.29,0.530106
220.3,0.440088
220.31,0.360072
220.32,0.490098
220.33,0.410082
220.34,0.480096
220.35,0.370074
220.36,0.30006
220.37,0.320064
220.38,0.490098
220.39,0.490098
220.4,0.45009
220.41,0.360072
220.42,0.420084
220.43,0.390078
220.44,0.410082
220.45,0.310062
220.46,0.430086
220.47,0.420084
220.48,0.340068
220.49,0.45009
220.5,0.390078
220.51,0.370074
220.52,0.290058
220.53,0.320064
220.54,0.290058
220.55,0.380076
220.56,0.280056
220.57,0.310062
220.58,0.410082
220.59,0.390078
220.6,0.370074
220.61,0.360072
220.62,0.40008
220.63,0.430086
220.64,0.490098
220.65,0.340068
220.66,0.280056
220.67,0.440088
220.68,0.330066
220.69,0.520104
220.7,0.420084
220.71,0.360072
220.72,0.30006
220.73,0.380076
220.74,0.390078
220.75,0.460092
220.76,0.380076
220.77,0.330066
220.78,0.430086
220.79,0.40008
220.8,0.380076
220.81,0.410082
220.82,0.320064
220.83,0.420084
220.84,0.420084
220.85,0.470094
220.86,0.40008
220.87,0.520104
220.88,0.490098
220.89,0.410082
220.9,0.380076
220.91,0.490098
220.92,0.390078
220.93,0.530106
220.94,0.490098
220.95,0.430086
220.96,0.40008
220.97,0.45009
220.98,0.330066
220.99,0.45009
221,0.370074
221.01,0.45009
221.02,0.35007
221.03,0.480096
221.04,0.320064
221.05,0.470094
221.06,0.360072
221.07,0.430086
221.08,0.420084
221.09,0.580116
221.1,0.590118
221.11,0.5001
221.12,0.420084
221.13,0.45009
221.14,0.40008
221.15,0.410082
221.16,0.40008
221.17,0.460092
221.18,0.440088
221.19,0.310062
221.2,0.40008
221.21,0.35007
221.22,0.40008
221.23,0.310062
221.24,0.370074
221.25,0.370074
221.26,0.310062
221.27,0.460092
221.28,0.470094
221.29,0.40008
221.3,0.340068
221.31,0.380076
221.32,0.30006
221.33,0.40008
221.34,0.410082
221.35,0.340068
221.36,0.560112
221.37,0.40008
221.38,0.470094
221.39,0.370074
221.4,0.45009
221.41,0.490098
221.42,0.480096
221.43,0.5001
221.44,0.410082
221.45,0.5001
221.46,0.570114
221.47,0.430086
221.48,0.320064
221.49,0.440088
221.5,0.5001
221.51,0.45009
221.52,0.380076
221.53,0.430086
221.54,0.480096
221.55,0.40008
221.56,0.45009
221.57,0.5001
221.58,0.610122
221.59,0.520104
221.6,0.390078
221.61,0.430086
221.62,0.380076
221.63,0.420084
221.64,0.55011
221.65,0.530106
221.66,0.410082
221.67,0.460092
221.68,0.410082
221.69,0.510102
221.7,0.370074
221.71,0.40008
221.72,0.45009
221.73,0.480096
221.74,0.390078
221.75,0.530106
221.76,0.45009
221.77,0.390078
221.78,0.470094
221.79,0.40008
221.8,0.40008
221.81,0.460092
221.82,0.480096
221.83,0.670134
221.84,0.420084
221.85,0.490098
221.86,0.420084
221.87,0.470094
221.88,0.370074
221.89,0.45009
221.9,0.55011
221.91,0.420084
221.92,0.530106
221.93,0.480096
221.94,0.35007
221.95,0.470094
221.96,0.520104
221.97,0.460092
221.98,0.480096
221.99,0.40008
222,0.420084
222.01,0.45009
222.02,0.490098
222.03,0.520104
222.04,0.510102
