# SusceptibilitySimulation
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 1000
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 1
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Susceptibility), Im(Susceptibility)
#
15.28,-0.000174132,-6.53588e-05
15.281,-0.000105692,8.17845e-05
15.282,-4.39553e-05,-0.000122728
15.283,-7.07443e-05,1.71811e-05
15.284,-1.3639e-05,6.04755e-05
15.285,4.33517e-06,-1.72528e-07
15.286,-2.79583e-05,3.642e-05
15.287,2.49032e-06,5.00053e-05
15.288,-2.01416e-05,-2.83897e-06
15.289,6.45028e-05,-6.12973e-05
15.29,-1.88701e-05,1.53015e-05
15.291,-2.17396e-05,-5.27873e-05
15.292,5.63101e-06,6.40362e-05
15.293,4.91439e-05,-0.000116499
15.294,-6.11662e-05,1.38369e-05
15.295,-0.000100046,8.34923e-05
15.296,0.000103503,0.000105524
15.297,6.69597e-05,5.60857e-05
15.298,2.78146e-05,-4.32324e-05
15.299,-7.19765e-05,-0.000157278
15.3,-7.28022e-05,-2.99352e-05
15.301,-2.13261e-05,-5.14169e-05
15.302,4.44565e-05,-0.000117748
15.303,-4.18647e-06,-1.60847e-06
15.304,6.12426e-06,0.000138752
15.305,-2.11963e-05,-2.37262e-05
15.306,1.53524e-05,6.98712e-05
15.307,5.15223e-05,7.27194e-05
15.308,-1.04618e-05,2.3084e-05
15.309,3.86612e-05,6.47388e-05
15.31,-9.86962e-05,-5.99303e-05
15.311,3.37275e-06,-5.61479e-05
15.312,3.6284e-05,1.58101e-06
15.313,-6.47555e-05,-2.83199e-05
15.314,0.000125667,-2.87805e-05
15.315,-6.71722e-05,4.99857e-05
15.316,-2.52077e-06,-6.68406e-05
15.317,-4.4309e-06,1.84344e-05
15.318,1.04027e-07,-2.09528e-05
15.319,1.83077e-05,1.14969e-05
15.32,6.74577e-05,7.38054e-05
15.321,9.71513e-05,4.02262e-05
15.322,5.01246e-05,4.2602e-05
15.323,4.45306e-05,-2.89742e-05
15.324,-7.08436e-06,-1.66028e-05
15.325,-5.80203e-05,6.41841e-05
15.326,4.08586e-05,0.000169416
15.327,2.49096e-05,-4.49086e-05
15.328,-1.98161e-06,4.96167e-05
15.329,8.74375e-05,-5.61981e-05
15.33,6.27911e-05,1.65995e-05
15.331,4.33286e-06,3.31416e-05
15.332,6.75655e-05,2.19382e-05
15.333,1.30912e-05,1.83279e-05
15.334,-2.96174e-05,4.81025e-05
15.335,-1.18052e-05,-1.0236e-05
15.336,1.53534e-05,3.21984e-05
15.337,4.38826e-05,1.07854e-05
15.338,9.01782e-05,2.60902e-05
15.339,-3.13674e-05,2.1782e-05
15.34,-3.57607e-05,-2.65103e-05
15.341,0.000143666,1.51399e-05
15.342,7.03383e-05,2.43921e-05
15.343,8.83392e-05,-1.09273e-05
15.344,-4.95008e-05,-1.9895e-05
15.345,6.80809e-05,-2.66395e-06
15.346,3.91368e-05,4.53826e-06
15.347,1.81611e-06,-6.27845e-05
15.348,-4.71652e-05,3.79974e-05
15.349,-0.000114443,-0.000105965
15.35,6.58884e-05,-3.17329e-05
15.351,7.18485e-06,-9.54355e-05
15.352,0.000123133,-4.87589e-05
15.353,9.6719e-05,-3.28125e-06
15.354,-2.85201e-05,-8.40831e-06
15.355,-1.95258e-05,-0.000132785
15.356,6.71103e-05,2.17691e-05
15.357,1.38966e-05,3.88212e-05
15.358,-4.82015e-05,-3.46817e-05
15.359,1.15328e-05,-4.91557e-05
15.36,-6.24729e-06,-4.44335e-06
15.361,-0.000130953,5.69397e-06
15.362,-1.12941e-05,-4.63772e-05
15.363,-9.5926e-06,4.87454e-05
15.364,3.18634e-05,1.54736e-05
15.365,4.24617e-06,-5.41185e-06
15.366,-2.01286e-05,-6.49941e-05
15.367,-0.000116816,-0.000137455
15.368,8.40874e-05,3.95219e-06
15.369,4.66358e-05,-2.81736e-05
15.37,-2.05246e-05,-1.25319e-05
15.371,-1.20626e-05,4.94782e-05
15.372,-0.000147301,3.80069e-06
15.373,9.88442e-06,5.323e-05
15.374,-5.63006e-05,-3.21472e-05
15.375,-0.000123629,9.66311e-06
15.376,-2.49766e-05,-2.52186e-05
15.377,-5.15372e-05,-2.14736e-05
15.378,-9.81205e-05,3.57213e-05
15.379,7.978e-05,0.000116706
15.38,-3.92822e-05,1.94188e-05
15.381,-4.32653e-05,-3.33996e-05
15.382,3.70426e-05,-3.61726e-05
15.383,-4.49023e-05,-1.01514e-05
15.384,-5.3478e-05,-4.55379e-05
15.385,1.63396e-05,1.48261e-05
15.386,-4.48225e-05,6.94701e-05
15.387,-1.49371e-05,8.23447e-05
15.388,-2.12125e-05,9.29514e-05
15.389,-6.08656e-05,-1.69003e-05
15.39,0.000109575,1.43666e-05
15.391,-9.42243e-05,4.74065e-05
15.392,0.000106833,-6.11053e-05
15.393,8.48834e-05,-2.47106e-05
15.394,-3.98801e-05,-6.61829e-05
15.395,1.18769e-05,-0.000104039
15.396,0.000105649,9.19276e-08
15.397,3.84304e-05,-2.21811e-05
15.398,3.87129e-05,-4.80211e-05
15.399,-3.01559e-05,8.02716e-05
15.4,-7.31348e-05,-8.78019e-05
15.401,9.0051e-05,-2.11401e-05
15.402,-1.01639e-05,8.32245e-06
15.403,4.28484e-05,5.77287e-05
15.404,3.1993e-05,-1.06271e-05
15.405,-1.13411e-06,-9.49971e-06
15.406,-4.28033e-05,-2.39837e-05
15.407,5.20615e-05,4.17024e-06
15.408,-5.24899e-05,-4.82946e-05
15.409,-5.49477e-05,-8.70372e-05
15.41,-3.33456e-05,4.28709e-05
15.411,-4.9406e-05,2.01418e-05
15.412,-3.13962e-05,2.35465e-05
15.413,4.48359e-05,-1.30821e-05
15.414,1.63301e-06,-3.22589e-05
15.415,7.29955e-05,-3.08444e-06
15.416,-6.17352e-05,8.53233e-05
15.417,9.7079e-05,2.52595e-05
15.418,-2.48093e-05,-2.68787e-05
15.419,-5.95506e-05,2.50472e-05
15.42,-7.24994e-05,-1.61059e-05
15.421,-8.67635e-05,-3.5739e-05
15.422,7.84265e-05,4.67976e-07
15.423,4.04936e-05,-4.35276e-05
15.424,7.7358e-05,-2.59064e-07
15.425,-1.14751e-05,-5.79787e-05
15.426,-2.9264e-05,5.92344e-05
15.427,-0.000124662,5.43701e-05
15.428,2.12888e-06,5.62289e-06
15.429,-5.43283e-05,-7.39971e-05
15.43,0.000134659,5.20298e-05
15.431,5.66987e-05,-0.000115759
15.432,-3.27262e-05,5.66576e-06
15.433,-4.53561e-05,-4.95239e-05
15.434,3.8315e-05,1.32686e-05
15.435,-0.000101376,-5.20186e-05
15.436,-3.10912e-05,-1.751e-05
15.437,-0.000102463,-2.9504e-05
15.438,-3.4253e-06,-1.19864e-05
15.439,9.1724e-06,5.23549e-05
15.44,6.66903e-05,2.32871e-06
15.441,0.000105891,-6.78153e-05
15.442,-7.63854e-05,-4.88616e-05
15.443,1.60954e-05,4.38191e-05
15.444,4.08686e-05,-3.2058e-05
15.445,2.8723e-05,-5.10569e-05
15.446,-1.70572e-05,4.22517e-06
15.447,5.21138e-05,4.29934e-05
15.448,-3.39117e-05,5.2611e-06
15.449,-0.0001181,4.99792e-05
15.45,1.78687e-05,2.02922e-05
15.451,-3.2957e-05,0.000149644
15.452,7.35265e-05,-8.03573e-05
15.453,-7.54719e-06,7.04778e-05
15.454,8.1735e-05,-1.9255e-05
15.455,-3.59525e-05,-5.38579e-05
15.456,7.80745e-05,2.59513e-05
15.457,-3.54226e-06,-8.81371e-05
15.458,-3.07467e-05,0.000101382
15.459,-5.06591e-06,-2.57648e-05
15.46,-7.17284e-05,-2.31297e-05
15.461,1.6791e-05,3.05984e-05
15.462,4.24305e-05,3.43252e-06
15.463,-3.38695e-05,-8.41506e-05
15.464,-3.81357e-05,5.61711e-05
15.465,-0.000112521,-8.99832e-05
15.466,-2.69104e-05,6.33865e-06
15.467,-1.06895e-05,0.000103046
15.468,-3.11026e-05,-0.000131169
15.469,3.13978e-05,6.01679e-05
15.47,6.01803e-05,9.98588e-05
15.471,0.00011105,-1.49602e-05
15.472,4.20663e-05,-3.82607e-06
15.473,3.0814e-05,2.65688e-05
15.474,-4.30822e-05,9.71753e-06
15.475,6.57881e-05,2.20662e-05
15.476,-0.000148607,1.90118e-05
15.477,-7.7918e-05,-6.75384e-06
15.478,1.88792e-05,1.04297e-05
15.479,1.7402e-05,-4.55864e-06
15.48,-5.47996e-05,-1.89957e-05
15.481,-7.04848e-05,-5.45531e-05
15.482,-3.35957e-05,-5.67287e-06
15.483,7.77916e-05,-5.90086e-05
15.484,2.46513e-05,-5.22119e-06
15.485,6.52573e-05,-2.01713e-06
15.486,2.33303e-05,-0.000151401
15.487,-1.75489e-06,6.72492e-05
15.488,1.66326e-05,1.49111e-05
15.489,-3.61704e-05,1.91663e-05
15.49,0.000101836,-8.54984e-05
15.491,-8.10034e-05,-3.15458e-05
15.492,0.000125965,-3.06554e-05
15.493,-7.97339e-07,-3.83844e-05
15.494,6.52201e-05,-1.67981e-05
15.495,5.88746e-05,1.54839e-05
15.496,3.06559e-05,2.39291e-05
15.497,-2.45457e-05,8.06333e-05
15.498,9.51631e-06,2.2751e-05
15.499,-4.11397e-05,-1.55112e-05
15.5,-0.000109315,2.28861e-05
15.501,4.69211e-05,-1.62772e-05
15.502,7.4389e-05,6.36932e-05
15.503,8.67377e-05,-2.40636e-05
15.504,1.87554e-06,1.09742e-05
15.505,-7.98537e-06,2.85951e-05
15.506,-2.23205e-05,-6.83744e-05
15.507,0.000179755,-3.32768e-05
15.508,0.000133765,-3.14822e-05
15.509,1.7835e-07,1.808e-05
15.51,0.000114561,-5.45933e-06
15.511,3.85179e-05,8.26643e-05
15.512,-2.52004e-05,-2.90813e-05
15.513,-5.0403e-06,-3.77679e-06
15.514,9.3508e-06,2.20336e-05
15.515,5.17973e-05,1.98488e-05
15.516,1.19375e-05,1.83167e-05
15.517,-7.93096e-06,7.96565e-05
15.518,-2.15496e-05,3.36074e-05
15.519,-4.13904e-05,2.47574e-05
15.52,-6.76538e-05,-3.01457e-05
15.521,6.0371e-05,-9.17831e-05
15.522,-0.000102391,-1.75097e-05
15.523,-6.7307e-05,9.16573e-06
15.524,-8.40324e-06,0.000160562
15.525,-2.50384e-05,-2.60421e-05
15.526,-8.64376e-06,-3.9167e-05
15.527,-4.45534e-05,-4.99442e-05
15.528,-6.27424e-05,-2.98446e-05
15.529,6.12636e-05,-4.05159e-05
15.53,-5.3086e-05,-6.54084e-05
15.531,-1.78907e-05,-2.03756e-05
15.532,8.34719e-05,-5.5995e-05
15.533,-6.20223e-05,6.78963e-05
15.534,-9.25169e-05,9.15189e-05
15.535,-1.85784e-05,7.59233e-06
15.536,2.87106e-05,3.02668e-05
15.537,-1.57645e-05,-2.6727e-05
15.538,-5.41191e-05,-3.7528e-05
15.539,5.15058e-05,-1.3041e-05
15.54,-4.29817e-05,-5.93058e-06
15.541,-5.38294e-05,7.09778e-05
15.542,2.35606e-05,-0.000120735
15.543,9.01704e-05,1.74249e-06
15.544,0.000106924,-6.04374e-05
15.545,-1.82473e-05,-7.2275e-05
15.546,-8.24921e-05,-6.82825e-05
15.547,-0.000156463,-6.10354e-05
15.548,2.63713e-05,5.41989e-05
15.549,-9.95062e-05,-1.16882e-05
15.55,-2.41624e-05,7.49855e-05
15.551,-2.2443e-05,-9.07988e-05
15.552,-1.20628e-05,0.000112198
15.553,3.75553e-05,3.63206e-05
15.554,-0.00012037,-2.39956e-05
15.555,-4.49291e-05,-6.63811e-06
15.556,-1.60152e-05,5.56192e-06
15.557,-7.25562e-05,-9.30858e-05
15.558,9.31013e-05,2.68122e-05
15.559,-7.20107e-05,5.2135e-05
15.56,-8.19746e-05,3.2986e-05
15.561,-1.34419e-05,0.00010208
15.562,7.47785e-05,6.70782e-05
15.563,-2.4441e-05,-7.94845e-05
15.564,-0.000113141,-3.64903e-05
15.565,-5.84769e-07,-2.98248e-06
15.566,3.73549e-05,-2.42185e-05
15.567,8.2497e-06,-1.97715e-06
15.568,2.52448e-05,9.7038e-05
15.569,5.67013e-05,6.67672e-05
15.57,-0.000163679,7.70513e-05
15.571,-7.98845e-05,6.94388e-05
15.572,-4.7804e-05,-6.43212e-06
15.573,-7.14508e-05,-2.98894e-05
15.574,5.59539e-05,-9.22332e-06
15.575,-3.81955e-06,-8.00362e-05
15.576,2.0548e-05,-2.64608e-05
15.577,3.45696e-06,-1.51363e-05
15.578,4.89513e-05,4.70233e-05
15.579,-5.89536e-05,2.20623e-05
15.58,0.000105753,-5.13081e-06
15.581,-1.90151e-05,1.50067e-06
15.582,7.86828e-05,-4.36217e-06
15.583,-5.7285e-05,-1.13e-05
15.584,-6.89861e-05,0.000102506
15.585,-9.27462e-06,-4.64662e-05
15.586,-5.96258e-05,2.51221e-05
15.587,4.23018e-05,-2.66233e-05
15.588,0.000115156,0.000111695
15.589,6.07406e-05,-3.70399e-05
15.59,-3.1898e-05,-1.9825e-05
15.591,-6.61232e-05,3.18026e-05
15.592,1.18829e-05,-7.85355e-05
15.593,-3.22749e-06,1.70732e-06
15.594,-4.79923e-05,-7.34479e-05
15.595,-1.3602e-05,-7.14382e-06
15.596,5.50201e-05,-4.37788e-07
15.597,1.31867e-05,-1.12385e-06
15.598,-6.76207e-05,0.000103213
15.599,4.36962e-06,6.98598e-05
15.6,0.000126348,-4.01291e-05
15.601,-5.6517e-05,2.82823e-05
15.602,-4.02911e-05,2.05556e-05
15.603,-3.29288e-05,9.06946e-05
15.604,2.44495e-05,-0.000140334
15.605,-5.49088e-05,-5.79752e-06
15.606,-8.1378e-05,6.84585e-05
15.607,-5.59149e-05,1.23672e-05
15.608,3.5284e-05,-6.22618e-06
15.609,8.53955e-07,1.57529e-06
15.61,-2.34129e-05,2.06643e-05
15.611,6.91559e-05,1.81817e-05
15.612,-1.91621e-05,-1.13661e-05
15.613,-4.43512e-05,3.50571e-05
15.614,-0.0001095,-2.51225e-05
15.615,-3.83356e-06,-2.15377e-05
15.616,3.72915e-05,-6.99407e-06
15.617,-7.07849e-05,-6.17709e-05
15.618,9.70963e-05,-3.009e-05
15.619,6.6445e-05,-0.000112824
15.62,-4.22699e-05,-1.26311e-06
15.621,1.24554e-05,-7.79957e-07
15.622,0.000111209,-9.52032e-06
15.623,-8.18416e-05,3.07202e-05
15.624,3.59436e-05,8.2993e-05
15.625,-5.89264e-06,3.64021e-05
15.626,-1.61903e-05,4.96123e-05
15.627,1.12334e-06,-5.28407e-06
15.628,8.61214e-05,9.88139e-07
15.629,-9.3907e-07,0.00013652
15.63,2.34635e-05,1.59036e-05
15.631,-2.37224e-05,6.88328e-05
15.632,-8.0932e-06,-4.34917e-05
15.633,2.1912e-06,-9.66533e-06
15.634,-3.03785e-07,-3.57764e-05
15.635,-7.38298e-05,-4.29737e-05
15.636,8.37173e-05,3.86211e-05
15.637,-2.99579e-05,5.76187e-05
15.638,-7.53946e-05,-9.28595e-06
15.639,-8.32455e-06,-1.91631e-06
15.64,6.25761e-06,-1.8561e-05
15.641,-2.18645e-06,-5.87889e-05
15.642,-0.000129419,-0.000130724
15.643,-0.000102545,4.76481e-05
15.644,1.28699e-05,-3.31019e-05
15.645,5.14623e-05,6.46444e-05
15.646,4.07683e-05,2.99183e-05
15.647,4.02696e-05,6.88178e-05
15.648,-2.22794e-06,-1.57598e-05
15.649,2.28724e-05,1.23649e-05
15.65,-1.74661e-05,5.83788e-05
15.651,-6.79128e-06,-0.000108263
15.652,4.7642e-05,3.99809e-05
15.653,2.42191e-05,-0.000127012
15.654,7.75879e-05,-6.44037e-05
15.655,-3.3254e-05,-5.68661e-05
15.656,-7.02183e-05,4.24785e-05
15.657,-1.32168e-05,-7.21849e-05
15.658,-7.48862e-05,-2.7692e-05
15.659,-4.40053e-05,-6.16736e-05
15.66,0.000100769,4.14062e-05
15.661,6.62174e-05,2.99176e-05
15.662,-0.000102752,2.82918e-05
15.663,2.03191e-05,-4.62363e-05
15.664,-1.50849e-05,2.23143e-05
15.665,1.1882e-05,1.51842e-05
15.666,-1.60606e-05,-6.0961e-05
15.667,4.90983e-05,-7.5845e-06
15.668,-5.43735e-06,-8.14819e-05
15.669,-2.23635e-06,0.00010296
15.67,-6.12719e-05,-9.25888e-05
15.671,9.09445e-05,7.88529e-07
15.672,-8.32468e-05,-6.84891e-05
15.673,8.48704e-05,-4.04131e-05
15.674,-0.000116343,-1.74844e-05
15.675,-0.000107571,5.67803e-05
15.676,-5.32255e-05,2.91831e-05
15.677,-2.11927e-06,-4.17188e-05
15.678,2.13287e-05,1.86502e-05
15.679,-0.000114657,-5.25405e-06
15.68,9.6195e-05,3.4932e-05
15.681,-5.99967e-05,-2.16966e-05
15.682,4.75073e-05,-6.02362e-05
15.683,-1.98463e-05,2.7694e-05
15.684,3.17115e-05,3.55866e-05
15.685,-2.16954e-05,-5.47e-05
15.686,-3.85843e-05,3.39542e-05
15.687,-0.000115207,-7.80937e-05
15.688,-9.06394e-05,-4.03595e-06
15.689,2.10357e-05,-6.69305e-05
15.69,-2.90142e-05,3.83024e-05
15.691,-3.58565e-05,9.80559e-05
15.692,4.29101e-05,-3.83628e-06
15.693,-9.92455e-05,-2.70944e-05
15.694,2.99399e-05,2.75837e-05
15.695,-2.40746e-05,-6.95979e-05
15.696,-8.22789e-06,-8.61005e-05
15.697,-8.0712e-05,-6.44892e-05
15.698,-8.15733e-06,2.02661e-05
15.699,-2.15614e-05,-2.65069e-05
15.7,2.11813e-05,-4.61846e-05
15.701,-5.71965e-06,-2.90696e-05
15.702,-0.000105309,-7.67347e-05
15.703,8.69448e-05,-1.40271e-05
15.704,6.7477e-05,3.81957e-05
15.705,-2.1829e-06,9.77493e-05
15.706,5.27072e-05,-2.37684e-05
15.707,-1.93272e-05,-4.9496e-05
15.708,-1.14171e-05,3.9671e-05
15.709,-8.9133e-05,7.37558e-05
15.71,-3.266e-05,2.18654e-05
15.711,9.48312e-05,-3.5436e-06
15.712,8.74457e-06,1.00417e-05
15.713,-1.27903e-05,5.91666e-05
15.714,2.95749e-05,6.62889e-05
15.715,6.8644e-06,-1.51427e-06
15.716,2.33799e-05,-6.58434e-05
15.717,-6.00577e-05,-2.24219e-05
15.718,-2.05768e-05,-2.02292e-05
15.719,-7.67074e-06,5.82269e-05
15.72,1.81269e-05,-9.2905e-05
15.721,-2.22834e-05,8.11411e-05
15.722,-7.74357e-07,-8.02797e-06
15.723,5.78778e-06,5.63334e-05
15.724,8.4008e-06,0.000109387
15.725,-9.01819e-05,-2.71493e-05
15.726,5.49182e-05,1.50144e-05
15.727,-9.28946e-05,-6.59799e-05
15.728,-4.43435e-05,1.17926e-05
15.729,3.48678e-06,3.69063e-05
15.73,-5.66091e-05,-2.71375e-05
15.731,-4.0442e-06,5.11638e-05
15.732,6.1103e-05,-2.66012e-05
15.733,1.51207e-05,1.8305e-05
15.734,3.04872e-05,-3.13485e-05
15.735,0.000126716,2.31506e-05
15.736,-6.83944e-06,-5.472e-06
15.737,2.73006e-05,8.00231e-05
15.738,-7.93213e-05,-1.01126e-05
15.739,2.38559e-05,3.10412e-05
15.74,0.000101169,0.000113904
15.741,4.99401e-05,7.98565e-05
15.742,-8.87202e-05,2.24182e-05
15.743,-5.25451e-05,-7.08756e-06
15.744,5.73483e-05,6.0683e-06
15.745,-1.74102e-05,6.57582e-05
15.746,-1.21723e-05,0.000103151
15.747,7.4115e-05,7.38886e-05
15.748,-6.46548e-05,1.06432e-05
15.749,-1.32875e-05,-5.81606e-05
15.75,6.86657e-05,-8.39406e-05
15.751,5.56638e-06,1.71526e-05
15.752,-4.45602e-05,-4.1013e-06
15.753,3.80984e-05,-8.54671e-05
15.754,4.42686e-05,-1.41919e-05
15.755,-0.000134613,-5.72754e-05
15.756,-0.000105519,1.00246e-05
15.757,1.06103e-05,-8.0392e-05
15.758,-7.48101e-05,-1.09276e-05
15.759,-1.80638e-05,-3.77781e-06
15.76,2.67428e-05,6.8315e-06
15.761,-8.38225e-06,9.35558e-05
15.762,-4.09719e-05,4.46625e-06
15.763,7.73281e-05,-1.77093e-05
15.764,6.73115e-05,-9.3751e-06
15.765,9.9543e-06,-1.46008e-06
15.766,5.40029e-05,0.000138028
15.767,4.92124e-05,4.31457e-05
15.768,1.10507e-05,-8.43276e-05
15.769,5.7924e-06,-4.34143e-06
15.77,-5.05494e-05,6.6767e-05
15.771,4.78857e-05,-4.27042e-05
15.772,5.11507e-05,4.79557e-05
15.773,-3.73427e-05,-8.7438e-05
15.774,0.000101484,2.37798e-05
15.775,2.05345e-05,1.64839e-05
15.776,-3.22718e-06,-4.38119e-06
15.777,8.51269e-05,-0.000148686
15.778,-0.000125134,-5.00937e-05
15.779,8.19233e-05,-0.000132053
15.78,9.44977e-06,-1.05785e-05
15.781,-4.7025e-06,-3.34872e-05
15.782,-4.96043e-06,-6.73532e-05
15.783,-3.80888e-05,-1.84826e-05
15.784,0.000111689,9.72848e-05
15.785,2.06867e-05,-0.000108058
15.786,2.95688e-05,-3.15024e-05
15.787,6.16823e-05,-8.77521e-06
15.788,4.25839e-05,-6.99443e-05
15.789,5.66506e-05,1.91307e-05
15.79,6.10113e-05,-6.82985e-05
15.791,-1.68178e-06,-3.75062e-05
15.792,9.81642e-05,-0.000102807
15.793,2.06411e-05,-6.70806e-05
15.794,-3.70806e-05,8.70254e-07
15.795,-5.63166e-05,4.34141e-05
15.796,0.000132639,-1.91711e-05
15.797,2.45497e-05,-9.34529e-05
15.798,4.09307e-07,8.60941e-05
15.799,9.28476e-05,8.90307e-06
15.8,9.59388e-05,-0.000142802
15.801,7.37665e-05,-6.4492e-05
15.802,-5.59878e-05,0.00010205
15.803,5.63036e-05,1.43291e-05
15.804,-6.59293e-05,-0.000105572
15.805,4.31396e-05,6.07966e-05
15.806,-5.65918e-05,-9.97106e-05
15.807,3.43432e-05,-4.35637e-05
15.808,1.15841e-05,-8.89736e-06
15.809,0.000148547,-5.18135e-05
15.81,2.1292e-05,8.55219e-05
15.811,-5.6879e-05,1.51776e-05
15.812,2.57489e-05,8.91013e-06
15.813,4.41266e-05,5.82372e-05
15.814,5.38738e-06,0.000128206
15.815,3.83624e-05,-2.13777e-05
15.816,-8.14929e-05,4.38091e-05
15.817,-3.6126e-05,-6.05642e-05
15.818,6.21074e-06,5.8443e-05
15.819,-0.000117211,9.14449e-06
15.82,2.22087e-05,-9.33212e-05
15.821,3.10021e-05,-3.86891e-05
15.822,-1.86038e-05,8.30465e-05
15.823,-0.000108323,4.11751e-05
15.824,1.15944e-05,0.000132958
15.825,6.40578e-05,3.26293e-05
15.826,-3.75361e-05,-0.000154191
15.827,-3.39137e-05,8.11836e-06
15.828,9.44726e-05,7.09622e-06
15.829,6.11804e-06,9.06392e-05
15.83,-2.86173e-05,4.99508e-06
15.831,1.44625e-05,-8.0959e-05
15.832,3.41745e-05,-6.15286e-05
15.833,0.000111933,4.02987e-06
15.834,-3.92839e-05,2.41824e-05
15.835,6.60779e-06,-1.19011e-05
15.836,-5.406e-05,3.07143e-05
15.837,1.73278e-05,-7.64712e-05
15.838,8.25881e-05,1.45386e-05
15.839,-5.56382e-05,4.67287e-05
15.84,-4.36216e-06,-4.74756e-05
15.841,5.00328e-05,6.60996e-05
15.842,-2.50539e-05,-3.08559e-06
15.843,-4.08652e-05,-5.44841e-05
15.844,3.74037e-05,5.33782e-05
15.845,-3.13337e-05,7.9108e-05
15.846,-1.24782e-06,-9.34491e-06
15.847,2.79389e-05,4.18664e-05
15.848,3.17132e-05,-1.70734e-05
15.849,-3.49597e-05,8.45679e-05
15.85,7.30194e-05,2.58226e-05
15.851,-4.83635e-05,-0.00010334
15.852,2.74983e-05,8.22531e-05
15.853,-8.89016e-05,8.86764e-06
15.854,-4.96826e-05,-9.35994e-05
15.855,4.17129e-05,3.56347e-05
15.856,-1.85416e-05,5.89542e-05
15.857,0.000144863,4.72131e-05
15.858,-6.82004e-06,-1.63223e-05
15.859,-1.47419e-05,-9.32866e-05
15.86,-9.56633e-05,-8.19518e-05
15.861,-1.31576e-05,-0.000136027
15.862,-8.03515e-06,-9.35857e-05
15.863,-7.77901e-05,2.04278e-05
15.864,1.77158e-05,5.38415e-05
15.865,4.3298e-05,0.000115889
15.866,3.24613e-05,-8.34667e-05
15.867,-3.05943e-05,9.82623e-05
15.868,7.22621e-05,6.16336e-06
15.869,9.08968e-05,-2.45314e-05
15.87,-0.000103185,6.30568e-05
15.871,8.35501e-06,-4.28981e-05
15.872,7.91456e-05,-7.2973e-06
15.873,7.03918e-05,-3.1887e-05
15.874,7.03049e-05,3.36714e-05
15.875,7.32076e-05,5.9096e-05
15.876,-4.59777e-05,4.31552e-06
15.877,-1.14905e-05,3.53616e-05
15.878,6.66898e-07,-3.69493e-06
15.879,9.45437e-05,5.66767e-06
15.88,5.80031e-05,3.55798e-05
15.881,2.47847e-05,5.6481e-06
15.882,0.000112796,3.34352e-05
15.883,-1.53306e-05,1.3293e-05
15.884,-1.1471e-05,3.49031e-05
15.885,2.28634e-05,-1.98465e-05
15.886,-0.000110408,1.30981e-05
15.887,7.00031e-07,-7.27995e-05
15.888,-0.000115295,8.3503e-05
15.889,-5.4989e-05,-3.23209e-06
15.89,-5.99417e-05,3.19355e-05
15.891,7.40707e-05,3.93218e-05
15.892,2.14692e-05,0.000134532
15.893,-6.44238e-05,-2.37742e-05
15.894,5.41359e-05,4.58815e-05
15.895,-7.52922e-05,-9.807e-05
15.896,0.000104831,-2.0649e-06
15.897,-2.77156e-05,1.19425e-05
15.898,-2.28888e-05,-5.68583e-05
15.899,1.60328e-06,-4.55007e-06
15.9,3.42342e-05,-3.08133e-05
15.901,3.31246e-05,3.31972e-05
15.902,3.51541e-05,1.36113e-05
15.903,-1.65092e-05,5.44268e-06
15.904,6.01067e-06,-6.27045e-05
15.905,-2.28339e-05,-2.80901e-05
15.906,5.84413e-05,5.87872e-05
15.907,2.38637e-05,-3.42801e-05
15.908,3.8665e-05,-7.61693e-05
15.909,-4.48922e-05,9.60692e-05
15.91,-5.58854e-05,-2.13689e-06
15.911,2.45165e-05,-1.94298e-05
15.912,-4.67514e-05,2.12107e-06
15.913,-1.33783e-05,4.79749e-06
15.914,-2.22168e-05,5.11061e-05
15.915,0.00010072,-2.48313e-05
15.916,1.05744e-06,-1.00743e-05
15.917,-3.31686e-05,2.95321e-06
15.918,5.06096e-05,0.000105455
15.919,3.05725e-05,3.48236e-05
15.92,3.91659e-05,-4.77101e-05
15.921,7.04864e-05,-6.35073e-05
15.922,-3.56316e-05,5.08985e-05
15.923,-8.46923e-05,-3.21307e-05
15.924,0.000116329,2.06398e-05
15.925,-8.75572e-05,2.82483e-05
15.926,-7.46127e-06,0.000103283
15.927,-4.99568e-05,5.11306e-05
15.928,-0.000121232,-4.08152e-05
15.929,-2.18433e-05,1.10434e-05
15.93,5.71419e-05,2.34579e-05
15.931,-5.87122e-05,5.8771e-05
15.932,1.45402e-05,-8.96027e-05
15.933,2.43518e-05,4.1029e-05
15.934,-4.50309e-06,-1.09108e-05
15.935,-3.45903e-05,8.32895e-05
15.936,6.6022e-06,4.49741e-05
15.937,1.4603e-06,-7.58503e-05
15.938,2.8433e-05,-1.78453e-05
15.939,5.30344e-06,-4.15513e-05
15.94,-5.56667e-06,-0.000106069
15.941,-3.78937e-05,-2.40062e-05
15.942,4.56366e-05,-2.73729e-05
15.943,4.82756e-05,5.25392e-05
15.944,-5.96075e-05,5.07373e-05
15.945,-2.00838e-05,3.55493e-07
15.946,7.93253e-05,0.000114757
15.947,7.6268e-05,-6.62451e-05
15.948,0.000118767,0.00011617
15.949,2.9877e-05,0.000116824
15.95,-0.000118526,-2.7844e-05
