# SusceptibilitySimulation
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 1000
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 1
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Susceptibility), Im(Susceptibility)
#
25.293,0.44912,-0.156136
25.294,0.410154,-0.154109
25.295,0.4446,-0.181553
25.296,0.439943,-0.188971
25.297,0.454398,-0.171011
25.298,0.430576,-0.156783
25.299,0.427324,-0.174372
25.3,0.441069,-0.163584
25.301,0.423363,-0.19834
25.302,0.414916,-0.15317
25.303,0.448016,-0.134121
25.304,0.421654,-0.167151
25.305,0.449647,-0.174844
25.306,0.427844,-0.166817
25.307,0.425549,-0.150651
25.308,0.465917,-0.163241
25.309,0.414708,-0.175229
25.31,0.429863,-0.180113
25.311,0.433719,-0.162028
25.312,0.456368,-0.157524
25.313,0.430702,-0.160898
25.314,0.444618,-0.16562
25.315,0.45987,-0.159756
25.316,0.43038,-0.157025
25.317,0.434995,-0.171316
25.318,0.417962,-0.155228
25.319,0.450716,-0.151682
25.32,0.42948,-0.170438
25.321,0.43235,-0.157306
25.322,0.429511,-0.159242
25.323,0.423327,-0.190228
25.324,0.42083,-0.168651
25.325,0.407387,-0.178802
25.326,0.440602,-0.180726
25.327,0.449411,-0.187965
25.328,0.441967,-0.168425
25.329,0.42796,-0.153898
25.33,0.433475,-0.165125
25.331,0.430994,-0.148962
25.332,0.455047,-0.178914
25.333,0.430076,-0.187793
25.334,0.444329,-0.156662
25.335,0.420168,-0.190343
25.336,0.434232,-0.139524
25.337,0.430388,-0.173287
25.338,0.437275,-0.145608
25.339,0.437174,-0.155378
25.34,0.436822,-0.156015
25.341,0.389556,-0.159539
25.342,0.43529,-0.144346
25.343,0.437159,-0.166098
25.344,0.422572,-0.167368
25.345,0.449445,-0.188796
25.346,0.417395,-0.184492
25.347,0.428533,-0.162995
25.348,0.451359,-0.174038
25.349,0.427614,-0.151527
25.35,0.423484,-0.170975
25.351,0.429246,-0.143727
25.352,0.434009,-0.164636
25.353,0.401603,-0.176759
25.354,0.440041,-0.147974
25.355,0.424482,-0.159927
25.356,0.432521,-0.145534
25.357,0.454974,-0.172649
25.358,0.470889,-0.153804
25.359,0.417062,-0.170993
25.36,0.441701,-0.195329
25.361,0.430982,-0.146063
25.362,0.41725,-0.15446
25.363,0.441547,-0.164941
25.364,0.457283,-0.174551
25.365,0.462375,-0.150265
25.366,0.448507,-0.160403
25.367,0.451047,-0.166308
25.368,0.442791,-0.154577
25.369,0.465821,-0.164971
25.37,0.443126,-0.146547
25.371,0.437583,-0.165841
25.372,0.443919,-0.127824
25.373,0.42207,-0.183989
25.374,0.446717,-0.169413
25.375,0.444975,-0.167453
25.376,0.437728,-0.165329
25.377,0.434727,-0.17782
25.378,0.44474,-0.157752
25.379,0.432854,-0.165285
25.38,0.431706,-0.189073
25.381,0.428947,-0.15807
25.382,0.432251,-0.138788
25.383,0.411175,-0.151727
25.384,0.424995,-0.143467
25.385,0.423888,-0.19662
25.386,0.41925,-0.163467
25.387,0.432893,-0.171265
25.388,0.448918,-0.155259
25.389,0.418498,-0.151565
25.39,0.438214,-0.162691
25.391,0.420971,-0.162613
25.392,0.414896,-0.137967
25.393,0.468365,-0.150518
25.394,0.440753,-0.180806
25.395,0.46216,-0.145594
25.396,0.422016,-0.162343
25.397,0.445549,-0.158129
25.398,0.420359,-0.170943
25.399,0.427369,-0.161138
25.4,0.449902,-0.154713
25.401,0.453083,-0.169525
25.402,0.421228,-0.172934
25.403,0.420242,-0.18002
25.404,0.440752,-0.138417
25.405,0.43413,-0.175508
25.406,0.423778,-0.138868
25.407,0.426962,-0.164936
25.408,0.440532,-0.195806
25.409,0.441017,-0.187565
25.41,0.419677,-0.152848
25.411,0.441186,-0.166695
25.412,0.418641,-0.178028
25.413,0.434027,-0.190072
25.414,0.445833,-0.177479
25.415,0.449999,-0.164441
25.416,0.423602,-0.175956
25.417,0.444757,-0.151974
25.418,0.434448,-0.14001
25.419,0.406464,-0.147445
25.42,0.427684,-0.16572
25.421,0.434062,-0.190241
25.422,0.443354,-0.164367
25.423,0.434525,-0.164671
25.424,0.43308,-0.14347
25.425,0.423614,-0.174714
25.426,0.453231,-0.163833
25.427,0.41865,-0.159441
25.428,0.425017,-0.139641
25.429,0.424968,-0.149093
25.43,0.40936,-0.172826
25.431,0.442418,-0.13698
25.432,0.433431,-0.171185
25.433,0.448941,-0.151344
25.434,0.443727,-0.159681
25.435,0.451956,-0.169299
25.436,0.443567,-0.159263
25.437,0.423243,-0.152202
25.438,0.427486,-0.164742
25.439,0.437928,-0.166858
25.44,0.438772,-0.176217
25.441,0.442249,-0.148099
25.442,0.453621,-0.163459
25.443,0.434517,-0.194025
25.444,0.457587,-0.184261
25.445,0.421775,-0.14651
25.446,0.414579,-0.168423
25.447,0.430656,-0.169335
25.448,0.435826,-0.15659
25.449,0.467144,-0.172733
25.45,0.457952,-0.151125
25.451,0.471542,-0.160719
25.452,0.442118,-0.152325
25.453,0.445447,-0.182723
25.454,0.431878,-0.155551
25.455,0.441136,-0.187533
25.456,0.434053,-0.154383
25.457,0.432463,-0.165078
25.458,0.436584,-0.162898
25.459,0.451628,-0.150639
25.46,0.444447,-0.177868
25.461,0.454913,-0.159827
25.462,0.465002,-0.163736
25.463,0.44082,-0.161028
25.464,0.454673,-0.146129
25.465,0.450255,-0.162532
25.466,0.434118,-0.164
25.467,0.449761,-0.163042
25.468,0.423462,-0.154924
25.469,0.451787,-0.146284
25.47,0.474676,-0.17724
25.471,0.442866,-0.15241
25.472,0.438128,-0.161621
25.473,0.414763,-0.139921
25.474,0.464786,-0.166083
25.475,0.441775,-0.153096
25.476,0.415866,-0.167452
25.477,0.463398,-0.164874
25.478,0.427559,-0.154277
25.479,0.445695,-0.147011
25.48,0.419253,-0.173473
25.481,0.438989,-0.159514
25.482,0.441757,-0.143477
25.483,0.468318,-0.127514
25.484,0.450771,-0.127994
25.485,0.419908,-0.15643
25.486,0.462124,-0.14641
25.487,0.428228,-0.169166
25.488,0.430463,-0.138768
25.489,0.436535,-0.16361
25.49,0.440525,-0.182107
25.491,0.416758,-0.164628
25.492,0.43951,-0.151325
25.493,0.434935,-0.166363
25.494,0.421556,-0.119689
25.495,0.436098,-0.142681
25.496,0.458233,-0.15835
25.497,0.432386,-0.151703
25.498,0.440059,-0.165048
25.499,0.426829,-0.156919
25.5,0.427438,-0.157494
25.501,0.434671,-0.129647
25.502,0.436871,-0.164825
25.503,0.441784,-0.169812
25.504,0.445186,-0.177235
25.505,0.419248,-0.170975
25.506,0.439207,-0.157253
25.507,0.463385,-0.179691
25.508,0.442178,-0.198333
25.509,0.429808,-0.165267
25.51,0.453395,-0.165411
25.511,0.445396,-0.161724
25.512,0.406572,-0.181321
25.513,0.426675,-0.167179
25.514,0.439696,-0.170715
25.515,0.437278,-0.132427
25.516,0.453762,-0.177397
25.517,0.451754,-0.16565
25.518,0.452207,-0.181874
25.519,0.399272,-0.137653
25.52,0.426873,-0.18598
25.521,0.432229,-0.16825
25.522,0.430573,-0.152681
25.523,0.463709,-0.146929
25.524,0.444402,-0.211873
25.525,0.428115,-0.154464
25.526,0.469073,-0.183638
25.527,0.455971,-0.161554
25.528,0.432539,-0.155311
25.529,0.4359,-0.127715
25.53,0.428274,-0.169994
25.531,0.448485,-0.167848
25.532,0.449108,-0.155537
25.533,0.422892,-0.161955
25.534,0.426783,-0.151607
25.535,0.453922,-0.166303
25.536,0.43599,-0.140408
25.537,0.475314,-0.15686
25.538,0.43954,-0.142373
25.539,0.466779,-0.181405
25.54,0.448523,-0.164121
25.541,0.440542,-0.159861
25.542,0.432043,-0.158498
25.543,0.443823,-0.170009
25.544,0.440086,-0.120175
25.545,0.44605,-0.168361
25.546,0.441317,-0.169793
25.547,0.408868,-0.153892
25.548,0.474993,-0.164468
25.549,0.441521,-0.164001
25.55,0.481232,-0.13904
25.551,0.427833,-0.141665
25.552,0.441413,-0.127176
25.553,0.419952,-0.170021
25.554,0.433559,-0.166984
25.555,0.442702,-0.199812
25.556,0.45807,-0.152979
25.557,0.417739,-0.16249
25.558,0.446649,-0.170816
25.559,0.429188,-0.180013
25.56,0.456742,-0.129145
25.561,0.445627,-0.160308
25.562,0.427013,-0.181369
25.563,0.415206,-0.148909
25.564,0.446912,-0.190699
25.565,0.434515,-0.168103
25.566,0.450175,-0.170717
25.567,0.454918,-0.153535
25.568,0.458734,-0.153636
25.569,0.445618,-0.14765
25.57,0.425487,-0.128756
25.571,0.44624,-0.167574
25.572,0.438665,-0.179007
25.573,0.448754,-0.163303
25.574,0.441102,-0.154497
25.575,0.42988,-0.159895
25.576,0.428059,-0.16115
25.577,0.428957,-0.155578
25.578,0.431792,-0.191214
25.579,0.428414,-0.173135
25.58,0.449405,-0.147292
25.581,0.422635,-0.172054
25.582,0.461695,-0.150095
25.583,0.420905,-0.162924
25.584,0.422019,-0.160693
25.585,0.457594,-0.169969
25.586,0.444086,-0.145103
25.587,0.440969,-0.164735
25.588,0.415834,-0.170738
25.589,0.444352,-0.138504
25.59,0.437658,-0.167261
25.591,0.413743,-0.166839
25.592,0.436207,-0.173328
25.593,0.445651,-0.174764
25.594,0.403164,-0.162488
25.595,0.419849,-0.180706
25.596,0.438986,-0.142387
25.597,0.437172,-0.149069
25.598,0.407249,-0.183438
25.599,0.432632,-0.154899
25.6,0.42047,-0.150647
25.601,0.423119,-0.185048
25.602,0.416951,-0.169773
25.603,0.453472,-0.156192
25.604,0.43215,-0.171884
25.605,0.422514,-0.161772
25.606,0.456488,-0.159744
25.607,0.432531,-0.157756
25.608,0.453168,-0.169504
25.609,0.437364,-0.188743
25.61,0.407284,-0.140252
25.611,0.43191,-0.133971
25.612,0.448172,-0.17298
25.613,0.445291,-0.161537
25.614,0.453575,-0.222842
25.615,0.466286,-0.161408
25.616,0.421615,-0.172534
25.617,0.440487,-0.156238
25.618,0.410381,-0.15301
25.619,0.432042,-0.137627
25.62,0.448318,-0.144099
25.621,0.436452,-0.159004
25.622,0.42748,-0.133419
25.623,0.416531,-0.146492
25.624,0.429178,-0.165256
25.625,0.450491,-0.146713
25.626,0.426243,-0.17751
25.627,0.441609,-0.13638
25.628,0.405273,-0.17062
25.629,0.449591,-0.177462
25.63,0.454083,-0.159497
25.631,0.402551,-0.142785
25.632,0.4235,-0.14358
25.633,0.42773,-0.162533
25.634,0.443223,-0.17642
25.635,0.428155,-0.198383
25.636,0.414726,-0.172193
25.637,0.421074,-0.144273
25.638,0.448782,-0.155278
25.639,0.422476,-0.140338
25.64,0.434166,-0.154945
25.641,0.443842,-0.174176
25.642,0.44325,-0.154163
25.643,0.451733,-0.132701
25.644,0.429551,-0.13839
25.645,0.425773,-0.178086
25.646,0.453064,-0.170628
25.647,0.42075,-0.149143
25.648,0.416779,-0.147245
25.649,0.413585,-0.151533
25.65,0.422511,-0.200227
25.651,0.446471,-0.124995
25.652,0.420747,-0.164717
25.653,0.436888,-0.126893
25.654,0.436311,-0.180902
25.655,0.426996,-0.159198
25.656,0.429834,-0.155666
25.657,0.420866,-0.153286
25.658,0.417512,-0.160206
25.659,0.414331,-0.171616
25.66,0.43431,-0.169114
25.661,0.440362,-0.171438
25.662,0.442741,-0.156855
25.663,0.462066,-0.138602
25.664,0.45629,-0.152409
25.665,0.412376,-0.166362
25.666,0.429158,-0.152316
25.667,0.433407,-0.169551
25.668,0.446312,-0.169571
25.669,0.440159,-0.143162
25.67,0.438849,-0.147277
25.671,0.43021,-0.145589
25.672,0.453854,-0.133392
25.673,0.448187,-0.122065
25.674,0.419242,-0.145112
25.675,0.441246,-0.164327
25.676,0.469983,-0.141191
25.677,0.415467,-0.143312
25.678,0.40641,-0.143725
25.679,0.43583,-0.148393
25.68,0.423947,-0.147744
25.681,0.476494,-0.168767
25.682,0.41979,-0.145626
25.683,0.447806,-0.158167
25.684,0.428739,-0.158677
25.685,0.429412,-0.132307
25.686,0.429525,-0.16321
25.687,0.432459,-0.131583
25.688,0.426877,-0.180062
25.689,0.43593,-0.171714
25.69,0.421332,-0.156914
25.691,0.434129,-0.157183
25.692,0.445615,-0.161373
25.693,0.429002,-0.169151
25.694,0.449132,-0.130748
25.695,0.421239,-0.160919
25.696,0.463974,-0.152047
25.697,0.45075,-0.159185
25.698,0.444368,-0.173959
25.699,0.443002,-0.157022
25.7,0.453646,-0.157774
25.701,0.443537,-0.153396
25.702,0.419464,-0.142047
25.703,0.436339,-0.176575
25.704,0.444507,-0.158776
25.705,0.423943,-0.160721
25.706,0.451449,-0.141279
25.707,0.420491,-0.136607
25.708,0.42627,-0.146374
25.709,0.435989,-0.161566
25.71,0.454517,-0.184755
25.711,0.441556,-0.146081
25.712,0.428094,-0.14383
25.713,0.422612,-0.152042
25.714,0.441645,-0.168465
25.715,0.440015,-0.154126
25.716,0.444568,-0.181853
25.717,0.417367,-0.156893
25.718,0.42801,-0.146003
25.719,0.43187,-0.168283
25.72,0.446334,-0.141288
25.721,0.425308,-0.171879
25.722,0.420062,-0.178179
25.723,0.413619,-0.162735
25.724,0.42821,-0.140412
25.725,0.44214,-0.163049
25.726,0.44528,-0.17722
25.727,0.424855,-0.170123
25.728,0.433716,-0.160147
25.729,0.451615,-0.138779
25.73,0.440216,-0.203965
25.731,0.456201,-0.166455
25.732,0.43755,-0.130265
25.733,0.413827,-0.190608
25.734,0.438281,-0.160783
25.735,0.441149,-0.165457
25.736,0.452581,-0.167448
25.737,0.436782,-0.143293
25.738,0.423046,-0.176622
25.739,0.396812,-0.174097
25.74,0.444452,-0.187209
25.741,0.436596,-0.162811
25.742,0.427203,-0.170442
25.743,0.428064,-0.15895
25.744,0.431474,-0.160454
25.745,0.446402,-0.171393
25.746,0.437587,-0.145965
25.747,0.413136,-0.158264
25.748,0.429108,-0.190873
25.749,0.428095,-0.168518
25.75,0.428367,-0.185271
25.751,0.445628,-0.189219
25.752,0.440148,-0.170135
25.753,0.452584,-0.137914
25.754,0.428595,-0.147536
25.755,0.410886,-0.164571
25.756,0.425664,-0.141903
25.757,0.428286,-0.150694
25.758,0.407486,-0.141143
25.759,0.431982,-0.150144
25.76,0.452571,-0.166541
25.761,0.438286,-0.14973
25.762,0.428379,-0.177845
25.763,0.435126,-0.146915
25.764,0.439964,-0.164849
25.765,0.430291,-0.148437
25.766,0.459218,-0.18311
25.767,0.445177,-0.184111
25.768,0.453869,-0.148425
25.769,0.466658,-0.172928
25.77,0.434554,-0.159339
25.771,0.438461,-0.146479
25.772,0.43601,-0.157711
25.773,0.448101,-0.165257
25.774,0.402364,-0.133584
25.775,0.425546,-0.143757
25.776,0.414889,-0.156067
25.777,0.416143,-0.148117
25.778,0.411946,-0.151303
25.779,0.421845,-0.133317
25.78,0.443872,-0.176094
25.781,0.422061,-0.175337
25.782,0.408842,-0.152358
25.783,0.425688,-0.17044
25.784,0.446224,-0.151669
25.785,0.437753,-0.15757
25.786,0.443279,-0.141276
25.787,0.460497,-0.15183
25.788,0.42043,-0.160013
25.789,0.435923,-0.156153
25.79,0.463026,-0.159921
25.791,0.442001,-0.15843
25.792,0.442703,-0.150665
25.793,0.462627,-0.154237
25.794,0.42194,-0.146105
25.795,0.446116,-0.158675
25.796,0.444036,-0.160928
25.797,0.440015,-0.170186
25.798,0.431347,-0.139111
25.799,0.454311,-0.162666
25.8,0.461037,-0.170437
25.801,0.452948,-0.17829
25.802,0.445309,-0.145059
25.803,0.43395,-0.1614
25.804,0.449333,-0.167434
25.805,0.453541,-0.158826
25.806,0.441512,-0.148394
25.807,0.437604,-0.14799
25.808,0.397718,-0.149135
25.809,0.424028,-0.155849
25.81,0.436092,-0.155796
25.811,0.458801,-0.171452
25.812,0.434573,-0.1585
25.813,0.459123,-0.147503
25.814,0.442621,-0.13292
25.815,0.453427,-0.154563
25.816,0.435565,-0.161988
25.817,0.430162,-0.156745
25.818,0.434068,-0.142248
25.819,0.44611,-0.156654
25.82,0.428161,-0.163095
25.821,0.441841,-0.180818
25.822,0.460105,-0.163243
25.823,0.431633,-0.170214
25.824,0.458819,-0.131716
25.825,0.438511,-0.157762
25.826,0.445369,-0.164726
25.827,0.446773,-0.152112
25.828,0.442776,-0.138377
25.829,0.456392,-0.159046
25.83,0.414168,-0.153827
25.831,0.432644,-0.178025
25.832,0.436196,-0.172021
25.833,0.437711,-0.180397
25.834,0.434568,-0.155831
25.835,0.418675,-0.184083
25.836,0.419944,-0.166496
25.837,0.458404,-0.172029
25.838,0.423554,-0.164432
25.839,0.447528,-0.180576
25.84,0.44747,-0.148668
25.841,0.437473,-0.169088
25.842,0.434983,-0.180503
25.843,0.44189,-0.167119
25.844,0.464003,-0.167917
25.845,0.435279,-0.155549
25.846,0.457703,-0.15814
25.847,0.433448,-0.14303
25.848,0.434512,-0.168707
25.849,0.437059,-0.169037
25.85,0.432116,-0.152351
25.851,0.441931,-0.149415
25.852,0.443256,-0.137193
25.853,0.457636,-0.137457
25.854,0.423698,-0.148868
25.855,0.446908,-0.144308
25.856,0.448229,-0.156489
25.857,0.433049,-0.164074
25.858,0.431331,-0.173705
25.859,0.428054,-0.163572
25.86,0.468774,-0.166223
25.861,0.410947,-0.15253
25.862,0.450142,-0.145062
25.863,0.437302,-0.14333
25.864,0.423409,-0.148681
25.865,0.438398,-0.147256
25.866,0.413059,-0.169991
25.867,0.433552,-0.16951
25.868,0.435425,-0.187874
25.869,0.47355,-0.138398
25.87,0.417482,-0.153146
25.871,0.433353,-0.155637
25.872,0.427492,-0.165234
25.873,0.446065,-0.152104
25.874,0.468844,-0.164864
25.875,0.421322,-0.160619
25.876,0.436759,-0.129618
25.877,0.451185,-0.165946
25.878,0.415759,-0.160292
25.879,0.431108,-0.134136
25.88,0.435605,-0.173446
25.881,0.429608,-0.165192
25.882,0.459984,-0.155521
25.883,0.45453,-0.162782
25.884,0.454494,-0.173052
25.885,0.448278,-0.147275
25.886,0.423586,-0.169086
25.887,0.44935,-0.152602
25.888,0.421046,-0.156104
25.889,0.425793,-0.152512
25.89,0.418319,-0.14179
25.891,0.444544,-0.145625
25.892,0.431406,-0.173669
25.893,0.437529,-0.158873
25.894,0.426146,-0.170167
25.895,0.396148,-0.152889
25.896,0.425092,-0.175126
25.897,0.45323,-0.178793
25.898,0.437757,-0.137063
25.899,0.434702,-0.163876
25.9,0.434058,-0.150367
25.901,0.426309,-0.164798
25.902,0.441765,-0.138746
25.903,0.440989,-0.140241
25.904,0.450621,-0.137204
25.905,0.463455,-0.178575
25.906,0.448115,-0.168122
25.907,0.429062,-0.177267
25.908,0.418483,-0.168206
25.909,0.443511,-0.173726
25.91,0.435063,-0.158766
25.911,0.393306,-0.180941
25.912,0.453182,-0.135232
25.913,0.438715,-0.169503
25.914,0.4537,-0.145291
25.915,0.438364,-0.135085
25.916,0.422226,-0.160645
25.917,0.429378,-0.144518
25.918,0.435837,-0.16903
25.919,0.437408,-0.143733
25.92,0.404337,-0.159871
25.921,0.443054,-0.144453
25.922,0.438113,-0.148151
25.923,0.448323,-0.155271
25.924,0.438006,-0.119237
25.925,0.421885,-0.176851
25.926,0.435943,-0.154847
25.927,0.412403,-0.158331
25.928,0.456051,-0.142675
25.929,0.447622,-0.172501
25.93,0.418249,-0.148834
25.931,0.431736,-0.133096
25.932,0.454866,-0.153406
25.933,0.432964,-0.174468
25.934,0.428673,-0.172669
25.935,0.438223,-0.140863
25.936,0.453667,-0.177024
25.937,0.421005,-0.173058
25.938,0.425092,-0.137215
25.939,0.46106,-0.149369
25.94,0.410973,-0.159708
25.941,0.436957,-0.114209
25.942,0.426169,-0.172428
25.943,0.442739,-0.15319
25.944,0.464329,-0.126196
25.945,0.434905,-0.146983
25.946,0.481922,-0.152858
25.947,0.432854,-0.174687
25.948,0.436312,-0.157779
25.949,0.430986,-0.180746
25.95,0.432979,-0.175848
25.951,0.410022,-0.130577
25.952,0.447172,-0.156196
25.953,0.444069,-0.148199
25.954,0.457606,-0.136293
25.955,0.44244,-0.15127
25.956,0.452282,-0.139721
25.957,0.431542,-0.142577
25.958,0.426104,-0.183618
25.959,0.431151,-0.173221
25.96,0.415486,-0.1457
25.961,0.439637,-0.176512
25.962,0.416829,-0.143764
25.963,0.450826,-0.162616
25.964,0.435377,-0.155998
25.965,0.419994,-0.162651
25.966,0.422943,-0.175826
25.967,0.448097,-0.153732
25.968,0.428434,-0.148027
25.969,0.429108,-0.158928
25.97,0.442339,-0.160317
25.971,0.439542,-0.156692
25.972,0.437469,-0.145506
25.973,0.424075,-0.174569
25.974,0.445486,-0.180771
25.975,0.445141,-0.162513
25.976,0.434437,-0.165849
25.977,0.452337,-0.167779
25.978,0.45439,-0.150766
25.979,0.4212,-0.149124
25.98,0.457597,-0.157832
25.981,0.411555,-0.178002
25.982,0.458517,-0.123195
25.983,0.435477,-0.125507
25.984,0.439851,-0.156821
25.985,0.457545,-0.1531
25.986,0.41904,-0.178592
25.987,0.437862,-0.145368
25.988,0.454095,-0.139374
25.989,0.432455,-0.156793
25.99,0.464792,-0.149893
25.991,0.424453,-0.169321
25.992,0.422967,-0.159635
25.993,0.455591,-0.159503
25.994,0.417349,-0.152591
25.995,0.443827,-0.143544
25.996,0.412887,-0.140846
25.997,0.446874,-0.16858
25.998,0.442106,-0.153187
25.999,0.419015,-0.158323
26,0.449797,-0.150075
26.001,0.442697,-0.156818
26.002,0.452281,-0.156182
26.003,0.438048,-0.168765
26.004,0.451813,-0.152129
26.005,0.420867,-0.145764
26.006,0.454035,-0.147419
26.007,0.423813,-0.164469
26.008,0.43628,-0.16141
26.009,0.414268,-0.180516
26.01,0.427798,-0.174329
26.011,0.435021,-0.170164
26.012,0.431093,-0.166262
26.013,0.457235,-0.154806
26.014,0.435647,-0.151932
26.015,0.446852,-0.1691
26.016,0.424392,-0.164507
26.017,0.426175,-0.161831
26.018,0.454999,-0.162874
26.019,0.407885,-0.192882
26.02,0.418329,-0.154984
26.021,0.451142,-0.145936
26.022,0.414655,-0.176401
26.023,0.432393,-0.147436
26.024,0.49146,-0.120631
26.025,0.421464,-0.169834
26.026,0.450647,-0.133862
26.027,0.432654,-0.15611
26.028,0.440046,-0.170214
26.029,0.427164,-0.158692
26.03,0.399154,-0.162636
26.031,0.432031,-0.174637
26.032,0.438204,-0.129044
26.033,0.418511,-0.165202
26.034,0.459569,-0.153855
26.035,0.448038,-0.161228
26.036,0.429729,-0.152951
26.037,0.410834,-0.152616
26.038,0.420801,-0.153656
26.039,0.427209,-0.192934
26.04,0.413139,-0.154373
26.041,0.419477,-0.141843
26.042,0.434749,-0.139542
26.043,0.438086,-0.132322
26.044,0.419279,-0.153016
26.045,0.449379,-0.143189
26.046,0.438989,-0.139826
26.047,0.436272,-0.166699
26.048,0.427457,-0.180001
26.049,0.44185,-0.132614
26.05,0.429253,-0.176889
26.051,0.421396,-0.188004
26.052,0.421766,-0.173585
26.053,0.427092,-0.163047
26.054,0.431769,-0.188557
26.055,0.418583,-0.144422
26.056,0.421949,-0.165955
26.057,0.443344,-0.159781
26.058,0.427903,-0.136311
26.059,0.447173,-0.153305
26.06,0.429506,-0.186565
26.061,0.426086,-0.14645
26.062,0.419926,-0.149714
26.063,0.456826,-0.138953
26.064,0.440322,-0.133775
26.065,0.46604,-0.152454
26.066,0.423877,-0.155423
26.067,0.452204,-0.172651
26.068,0.440122,-0.149769
26.069,0.429681,-0.160755
26.07,0.443107,-0.137045
26.071,0.421354,-0.15703
26.072,0.443927,-0.155858
26.073,0.457742,-0.185785
26.074,0.442946,-0.191165
26.075,0.421889,-0.181494
26.076,0.444319,-0.13126
26.077,0.438535,-0.167342
26.078,0.425107,-0.127469
26.079,0.441982,-0.158026
26.08,0.416576,-0.141217
26.081,0.424506,-0.160278
26.082,0.44349,-0.162964
26.083,0.462572,-0.169797
26.084,0.43648,-0.164668
26.085,0.423291,-0.170315
26.086,0.407548,-0.164869
26.087,0.476607,-0.147523
26.088,0.415368,-0.160003
26.089,0.438584,-0.142454
26.09,0.44687,-0.143114
26.091,0.444116,-0.161624
26.092,0.441438,-0.157414
26.093,0.442233,-0.131871
26.094,0.445758,-0.149175
26.095,0.461677,-0.123164
26.096,0.418014,-0.181174
26.097,0.430511,-0.148442
26.098,0.407692,-0.15731
26.099,0.388199,-0.166845
26.1,0.425419,-0.161192
26.101,0.412585,-0.173759
26.102,0.429533,-0.141135
26.103,0.445609,-0.156804
26.104,0.435644,-0.152926
26.105,0.453798,-0.140843
26.106,0.443307,-0.157412
26.107,0.429703,-0.15999
26.108,0.408916,-0.102422
26.109,0.442438,-0.17394
26.11,0.419006,-0.13267
26.111,0.446447,-0.173725
26.112,0.40929,-0.157875
26.113,0.422814,-0.146346
26.114,0.460158,-0.143779
26.115,0.426604,-0.155678
26.116,0.434703,-0.160943
26.117,0.434547,-0.173861
26.118,0.457233,-0.167435
26.119,0.423435,-0.146397
26.12,0.4262,-0.181045
26.121,0.434148,-0.127518
26.122,0.447386,-0.13485
26.123,0.454132,-0.144404
26.124,0.437679,-0.173842
26.125,0.440322,-0.143317
26.126,0.427365,-0.15334
26.127,0.464577,-0.163488
26.128,0.435562,-0.204003
26.129,0.447107,-0.144104
26.13,0.438375,-0.133339
26.131,0.423671,-0.141957
26.132,0.415795,-0.170497
26.133,0.430064,-0.122849
26.134,0.413145,-0.156021
26.135,0.428676,-0.144269
26.136,0.438007,-0.162406
26.137,0.435083,-0.127675
26.138,0.430592,-0.16561
26.139,0.425335,-0.153421
26.14,0.432117,-0.178843
26.141,0.436248,-0.158146
26.142,0.426822,-0.160892
26.143,0.428547,-0.124424
26.144,0.439227,-0.158537
26.145,0.437179,-0.158993
26.146,0.443503,-0.166515
26.147,0.440634,-0.165278
26.148,0.424928,-0.173101
26.149,0.416061,-0.15773
26.15,0.433326,-0.142722
26.151,0.419254,-0.166664
26.152,0.405492,-0.139472
26.153,0.449937,-0.154518
26.154,0.439158,-0.163607
26.155,0.444315,-0.142098
26.156,0.451897,-0.187303
26.157,0.439952,-0.133566
26.158,0.403572,-0.163227
26.159,0.432456,-0.167536
26.16,0.459107,-0.15793
26.161,0.440481,-0.151923
26.162,0.425239,-0.152682
26.163,0.422352,-0.15457
26.164,0.434001,-0.154019
26.165,0.410876,-0.148703
26.166,0.429508,-0.142745
26.167,0.418697,-0.154991
26.168,0.439298,-0.156564
26.169,0.433403,-0.157279
26.17,0.435519,-0.150636
26.171,0.435357,-0.14493
26.172,0.44026,-0.173351
26.173,0.434613,-0.147178
26.174,0.448229,-0.152091
26.175,0.42458,-0.153377
26.176,0.454831,-0.144916
26.177,0.426749,-0.133893
26.178,0.418101,-0.173739
26.179,0.464526,-0.156144
26.18,0.427444,-0.170033
26.181,0.416179,-0.144588
26.182,0.418586,-0.163261
26.183,0.414909,-0.158083
26.184,0.439273,-0.171099
26.185,0.445435,-0.15394
26.186,0.44326,-0.160958
26.187,0.436068,-0.144878
26.188,0.440364,-0.129244
26.189,0.413196,-0.162176
26.19,0.438149,-0.111757
26.191,0.408693,-0.165453
26.192,0.425471,-0.151519
26.193,0.428258,-0.168101
26.194,0.441714,-0.162907
26.195,0.43311,-0.153764
26.196,0.43197,-0.12108
26.197,0.417296,-0.142163
26.198,0.441946,-0.155776
26.199,0.408231,-0.144738
26.2,0.462347,-0.166808
26.201,0.425621,-0.131096
26.202,0.432627,-0.147043
26.203,0.438336,-0.141961
26.204,0.440518,-0.16315
26.205,0.427238,-0.169909
26.206,0.439189,-0.13852
26.207,0.44213,-0.130215
26.208,0.461008,-0.166183
26.209,0.42469,-0.158398
26.21,0.436306,-0.138723
26.211,0.46569,-0.180446
26.212,0.436259,-0.142172
26.213,0.449697,-0.144842
26.214,0.418857,-0.152368
